19.12322593123 24.88504929655 -0.695938078036   24.26836592151 -0.67265424552   27.61249798246 -0.6231130928686   28.64374472023 -0.6144334329202   
19.33222293594 24.88191088151 -0.6920759055598   24.26411242953 -0.6689204713519   27.61247671913 -0.6199398216917   28.64577179266 -0.6111420845513   
19.54121994065 24.8788385085 -0.68823264764   24.25994124785 -0.6652029987412   27.61245679047 -0.6167715152122   28.64775782854 -0.607859684403   
19.75021694536 24.87583035052 -0.6844087402022   24.25585016414 -0.6615023543281   27.61243807566 -0.6136091597252   28.64970399545 -0.6045870857382   
19.95921395008 24.87288479414 -0.6806045402392   24.25183737471 -0.6578186040598   27.61242040795 -0.61045348839   28.65161120974 -0.6013248443662   
20.16821095479 24.8700004193 -0.6768204368083   24.24790130757 -0.6541523153195   27.61240358151 -0.6073051211089   28.65348012455 -0.5980736303859   
20.3772079595 24.86717568611 -0.6730569193144   24.24404009284 -0.6505045301008   27.61238746103 -0.6041649017435   28.65531161025 -0.5948343781687   
20.58620496422 24.86440894097 -0.6693143537801   24.24025171178 -0.6468757121904   27.61237196973 -0.6010336922995   28.65710678013 -0.5916078182584   
20.79520196893 24.86169872793 -0.6655928875482   24.23653455653 -0.6432656745957   27.61235700604 -0.597912039292   28.65886651045 -0.5883942879465   
21.00419897364 24.85904382741 -0.66189275612   24.23288737412 -0.6396746824989   27.61234245058 -0.5948003934419   28.66059134542 -0.5851942183692   
21.21319597835 24.85644294318 -0.6582144584782   24.22930863914 -0.6361037567547   27.61232821311 -0.5916994745386   28.66228195999 -0.5820084254278   
21.42219298307 24.85389457667 -0.6545584259709   24.2257964123 -0.6325536227949   27.61231421875 -0.5886100993381   28.66393937377 -0.5788376721166   
21.63118998778 24.85139730639 -0.6509247210454   24.22234897352 -0.6290240849207   27.61230038864 -0.5855327725546   28.66556455763 -0.5756822448599   
21.84018699249 24.84895001697 -0.6473133021885   24.21896523679 -0.6255148540888   27.61228667131 -0.5824677467167   28.66715808334 -0.5725422533906   
22.04918399721 24.84655170609 -0.6437244559224   24.21564425014 -0.6220264893817   27.6122730507 -0.5794154507783   28.6687203709 -0.5694181702941   
22.25818100192 24.84420116147 -0.6401587098524   24.21238449783 -0.6185600054371   27.61225948632 -0.5763766007897   28.67025214193 -0.5663107704265   
22.46717800663 24.84189699362 -0.636616347532   24.20918405501 -0.6151157844432   27.61224588231 -0.5733518341633   28.67175439985 -0.5632205798702   
22.67617501134 24.83963797636 -0.6330972436216   24.20604140612 -0.6116933926078   27.61223215822 -0.5703414259816   28.67322798163 -0.5601476529336   
22.88517201606 24.8374232083 -0.6296012518246   24.20295577801 -0.6082925015261   27.61221832616 -0.5673454854476   28.67467332474 -0.5570919742099   
23.09416902077 24.8352518724 -0.626128595338   24.1999265127 -0.6049135950532   27.6122044482 -0.5643643349287   28.67609075699 -0.5540539055959   
23.30316602548 24.83312292076 -0.6226797400934   24.19695231029 -0.601557556049   27.61219051795 -0.5613985604714   28.67748090238 -0.5510340904193   
23.5121630302 24.83103509555 -0.6192549439156   24.19403132657 -0.5982247564359   27.61217642779 -0.5584486980984   28.67884467786 -0.5480329788037   
23.72116003491 24.8289872488 -0.6158540667443   24.19116199046 -0.5949148184318   27.61216207414 -0.5555149753614   28.68018290903 -0.5450505914003   
23.93015703962 24.82697855678 -0.6124768511805   24.18834352155 -0.591627263197   27.6121474698 -0.5525974098003   28.68149605401 -0.5420867832556   
24.13915404433 24.82500837611 -0.6091233031118   24.18557554097 -0.5883621963867   27.61213272116 -0.5496961133294   28.68278435307 -0.5391416546855   
24.34815104905 24.82307592456 -0.6057937302957   24.18285726338 -0.5851202539675   27.61211789596 -0.5468114419006   28.684048203 -0.5362156326995   
24.55714805376 24.8211801554 -0.6024884337639   24.18018719787 -0.5819019610537   27.61210293709 -0.5439438500021   28.68528832273 -0.5333091706398   
24.76614505847 24.81931995194 -0.5992074239387   24.17756365221 -0.5787072656499   27.61208771849 -0.541093640442   28.68650554767 -0.5304224292705   
24.97514206319 24.81749441313 -0.5959504549101   24.17498544827 -0.5755357075777   27.61207217597 -0.5382608758202   28.68770050087 -0.5275552714905   
25.1841390679 24.81570292555 -0.5927173006839   24.17245209311 -0.5723869604374   27.61205637015 -0.5354455151954   28.68887349028 -0.524707538021   
25.39313607261 24.81394496274 -0.5895079676326   24.16996327998 -0.5692611575247   27.61204042159 -0.5326476144923   28.69002471519 -0.5218792998192   
25.60213307732 24.81221983068 -0.5863226487427   24.16751826957 -0.5661587239386   27.61202439277 -0.5298673990182   28.69115455167 -0.519070851281   
25.81113008204 24.81052660925 -0.5831615022507   24.16511575223 -0.5630799532486   27.61200823554 -0.5271051650624   28.69226363748 -0.5162824863179   
26.02012708675 24.80886432829 -0.5800244848811   24.16275426645 -0.5600247583104   27.61199184595 -0.5243611227026   28.69335269731 -0.5135142895516   
26.22912409146 24.80723219577 -0.5769113794315   24.16043272995 -0.5569927873237   27.6119751641 -0.5216353196549   28.69442229361 -0.5107661239626   
26.43812109618 24.80562966767 -0.5738219600257   24.1581506008 -0.5539837381531   27.6119582249 -0.5189276939178   28.69547273175 -0.5080377976249   
26.64711810089 24.80405631196 -0.5707561312064   24.15590757732 -0.5509975678343   27.61194112324 -0.5162381934991   28.69650418594 -0.5053292450813   
26.8561151056 24.80251160214 -0.5677139308642   24.15370315154 -0.5480344450831   27.61192393557 -0.5135668630079   28.69751691576 -0.5026405747128   
27.06511211031 24.80099481985 -0.564695420217   24.15153640263 -0.5450945365605   27.6119066684 -0.5109138402414   28.69851138451 -0.4999719653078   
27.27410911503 24.79950513545 -0.5617005695231   24.14940615921 -0.5421778306836   27.61188926933 -0.5082792799264   28.69948819463 -0.4973235147632   
27.48310611974 24.79804178422 -0.5587292289912   24.14731134507 -0.5392841271828   27.61187167998 -0.5056632682319   28.70044791172 -0.494695162275   
27.69210312445 24.79660418974 -0.5557811904366   24.14525121347 -0.5364131636891   27.61185388289 -0.5030657865866   28.70139092634 -0.4920867302968   
27.90110012917 24.79519194473 -0.5528562761874   24.14322531379 -0.5335647545617   27.61183591005 -0.5004867418485   28.70231745424 -0.4894980384504   
28.11009713388 24.79380467787 -0.549954385453   24.14123326277 -0.5307388387887   27.61181781641 -0.4979260355076   28.70322765913 -0.4869289992197   
28.31909413859 24.79244191595 -0.547075473849   24.13927452029 -0.5279354253781   27.61179964562 -0.4953836243235   28.70412179514 -0.4843796329239   
28.5280911433 24.79110304111 -0.5442194939295   24.1373483259 -0.525154500304   27.61178141261 -0.4928595361152   28.70500026514 -0.4818500039436   
28.73708814802 24.78978736334 -0.541386345381   24.13545380659 -0.5223959688538   27.61176310839 -0.4903538355537   28.7058635641 -0.4793401314342   
28.94608515273 24.78849424603 -0.5385758668812   24.13359014647 -0.5196596631187   27.611744716 -0.4878665653543   28.70671215936 -0.47684993576   
29.15508215744 24.78722319375 -0.5357878673564   24.13175669219 -0.5169453920968   27.61172622361 -0.4853977004326   28.70754639563 -0.4743792498851   
29.36407916216 24.78597384713 -0.533022169928   24.12995293916 -0.514252990585   27.61170762911 -0.4829471420819   28.70836648454 -0.4719278808171   
29.57307616687 24.78474589771 -0.5302786375002   24.12817843789 -0.5115823348742   27.61168893943 -0.4805147525043   28.70917257611 -0.4694956772124   
29.78207317158 24.78353898391 -0.5275571690956   24.12643269543 -0.508933327338   27.61167016893 -0.4781004080686   28.70996485841 -0.4670825631436   
29.99107017629 24.78235263701 -0.5248576679604   24.12471514431 -0.5063058627778   27.61165134035 -0.4757040356127   28.71074361924 -0.4646885191283   
30.20006718101 24.78118630177 -0.5221800155712   24.1230251613 -0.5036998146964   27.61163248003 -0.4733256182553   28.71150923874 -0.4623135328171   
30.40906418572 24.780039419 -0.5195240438617   24.12136214512 -0.5011150197938   27.61161361503 -0.4709651565437   28.71226211974 -0.4599575393936   
30.61806119043 24.77891150363 -0.5168895654638   24.11972552418 -0.4985513173877   27.61159475524 -0.4686226345258   28.71300261223 -0.4576204086025   
30.82705819515 24.77780219091 -0.5142763654899   24.11811481246 -0.4960085243531   27.6115758989 -0.4662979695611   28.71373096214 -0.455301944225   
31.03605519986 24.77671120287 -0.5116842848826   24.11652950868 -0.4934865127097   27.6115570173 -0.4639910399357   28.71444733224 -0.4530019570498   
31.24505220457 24.77563828678 -0.5091131618309   24.11496916081 -0.4909851166094   27.61153809173 -0.4617016778362   28.71515185028 -0.4507202744285   
31.45404920928 24.77458314259 -0.5065629135688   24.11343325654 -0.4885042397068   27.61151910266 -0.4594297503325   28.7158446831 -0.4484568080009   
31.663046214 24.77354537309 -0.5040334191969   24.11192131219 -0.4860437180916   27.61150006945 -0.4571751504248   28.71652607505 -0.4462114941241   
31.87204321871 24.77252453667 -0.5015245552367   24.11043286865 -0.4836034103672   27.6114810262 -0.4549378153795   28.71719633038 -0.4439842892398   
32.08104022342 24.77152014194 -0.4990361619078   24.10896744959 -0.4811831554988   27.61146201965 -0.4527177183599   28.71785579286 -0.4417751184157   
32.29003722814 24.77053179258 -0.4965679819687   24.10752468847 -0.478782715672   27.61144308732 -0.450514775278   28.71850475098 -0.439583819197   
32.49903423285 24.76955914853 -0.4941198305792   24.10610415327 -0.4764019662258   27.61142423826 -0.4483289168946   28.71914343655 -0.437410222803   
32.70803123756 24.76860196895 -0.4916914387273   24.10470542496 -0.4740406531068   27.61140544748 -0.4461599778357   28.71977199937 -0.4352540874501   
32.91702824227 24.76766008072 -0.4892826658266   24.10332813718 -0.4716986729933   27.61138668819 -0.4440078040276   28.72039053109 -0.4331152382869   
33.12602524699 24.76673324739 -0.4868933994126   24.10197175863 -0.4693758964306   27.61136791186 -0.4418722488678   28.72099915886 -0.4309935379316   
33.3350222517 24.765821224 -0.4845235360455   24.1006359199 -0.4670721777214   27.61134911204 -0.4397531728084   28.72159802861 -0.4288888905633   
33.54401925641 24.76492366665 -0.4821730280516   24.09932019845 -0.464787457941   27.61133030468 -0.4376505022361   28.72218736471 -0.4268012622171   
33.75301626113 24.76404016015 -0.4798417382683   24.09802413676 -0.462521555674   27.6113115157 -0.4355641715065   28.72276745459 -0.4247305810863   
33.96201326584 24.76317033753 -0.4775294725303   24.09674747498 -0.4602742756821   27.61129280294 -0.433494098029   28.72333856122 -0.422676734273   
34.17101027055 24.76231384038 -0.4752359996476   24.0954898477 -0.4580454269676   27.61127419813 -0.4314401874247   28.72390093695 -0.4206395629962   
34.38000727526 24.7614703906 -0.4729610317039   24.09425090031 -0.4558347291073   27.61125570711 -0.4294023007638   28.72445477133 -0.4186188414544   
34.58900427998 24.76063983086 -0.4707043082683   24.09303041062 -0.4536419597545   27.61123732909 -0.4273802586577   28.72500015742 -0.4166143378254   
34.79800128469 24.75982201161 -0.4684656390725   24.09182801528 -0.4514669698675   27.61121903215 -0.4253738910641   28.725537174 -0.4146258576997   
35.0069982894 24.75901678386 -0.4662449008821   24.09064333901 -0.4493096142141   27.61120077992 -0.4233830526978   28.72606589971 -0.4126532503788   
35.21599529412 24.758223989 -0.4640420348251   24.08947610461 -0.4471698250715   27.61118255913 -0.4214076187286   28.72658642188 -0.4106964276609   
35.42499229883 24.75744336628 -0.4618570095816   24.08832592023 -0.4450475750552   27.61116436562 -0.4194475084144   28.72709891054 -0.4087553489607   
35.63398930354 24.75667458414 -0.4596897683822   24.08719237108 -0.4429427622344   27.61114620939 -0.4175026704988   28.72760359841 -0.4068299673363   
35.84298630825 24.75591731541 -0.4575401820772   24.08607516243 -0.4408552341143   27.61112811893 -0.4155730269756   28.72810071613 -0.4049201965386   
36.05198331297 24.75517123004 -0.4554080340284   24.0849739724 -0.4387847992671   27.61111012166 -0.4136584674293   28.72859049824 -0.4030258995641   
36.26098031768 24.7544360347 -0.4532930483316   24.08388846283 -0.4367311749232   27.61109223452 -0.4117588592272   28.72907315377 -0.401146877397   
36.46997732239 24.75371154326 -0.4511949243257   24.08281842252 -0.4346940494998   27.6110744653 -0.4098740245295   28.72954880145 -0.3992828882771   
36.67897432711 24.75299764398 -0.4491133789201   24.08176367738 -0.4326731838713   27.61105681234 -0.4080037598905   28.7300174971 -0.397433699552   
36.88797133182 24.75229424112 -0.4470482050838   24.08072399556 -0.4306683988797   27.61103926765 -0.4061478933096   28.73047928968 -0.3955991194866   
37.09696833653 24.75160125131 -0.4449992928967   24.07969916774 -0.4286795653304   27.61102182014 -0.4043062901483   28.73093421712 -0.3937790056211   
37.30596534124 24.75091857049 -0.4429666003085   24.07868899674 -0.4267066537485   27.61100445928 -0.4024788399073   28.73138232852 -0.3919732779315   
37.51496234596 24.75024601068 -0.4409501195273   24.07769318713 -0.4247496912378   27.61098718186 -0.4006654735851   28.73182374815 -0.3901819070069   
37.72395935067 24.74958330748 -0.4389498385418   24.07671137345 -0.4228086444977   27.61096998928 -0.3988661519063   28.73225866898 -0.3884048613896   
37.93295635538 24.74893017471 -0.436965685811   24.07574321361 -0.4208834024852   27.61095287911 -0.3970808131519   28.73268729349 -0.3866420713607   
38.1419533601 24.74828632377 -0.4349974980802   24.07478837638 -0.4189738124694   27.61093584927 -0.3953093551427   28.73310982315 -0.3848934270652   
38.35095036481 24.74765147858 -0.4330450322941   24.07384652699 -0.4170796386705   27.61091890508 -0.393551648547   28.73352645984 -0.3831587660084   
38.55994736952 24.74702542798 -0.4311079957565   24.07291740646 -0.4152005446618   27.61090205237 -0.3918075293592   28.73393735289 -0.3814378638285   
38.76894437423 24.74640805423 -0.429186085676   24.07200087299 -0.4133362043765   27.61088529308 -0.3900767981764   28.73434256412 -0.3797304767342   
38.97794137895 24.74579929638 -0.4272790395663   24.07109683576 -0.4114863941086   27.61086863549 -0.388359260087   28.73474211218 -0.3780363966824   
39.18693838366 24.74519910744 -0.4253866709135   24.07020520117 -0.4096509555656   27.61085209758 -0.3866547575311   28.73513601842 -0.3763554577328   
39.39593538837 24.74460744306 -0.4235088748498   24.06932588172 -0.4078297690969   27.61083569367 -0.3849631649829   28.73552430039 -0.3746875278189   
39.60493239309 24.74402423897 -0.4216456180505   24.06845877109 -0.4060228136997   27.61081942701 -0.3832843857266   28.73590698048 -0.3730325304627   
39.8139293978 24.74344936448 -0.4197969122551   24.06760366896 -0.4042301604615   27.61080329646 -0.3816183623822   28.73628414015 -0.3713904473338   
40.02292640251 24.74288260947 -0.4179627620694   24.06676026451 -0.4024518403248   27.61078729772 -0.3799650596788   28.73665593878 -0.369761261971   
40.23192340722 24.74232372549 -0.4161431155384   24.06592820552 -0.4006877644642   27.61077141498 -0.3783244226341   28.7370225621 -0.368144909335   
40.44092041194 24.74177246626 -0.4143378519876   24.06510715269 -0.3989377832638   27.6107556221 -0.3766963610956   28.73738417915 -0.3665412860214   
40.64991741665 24.74122859687 -0.4125467902545   24.06429677846 -0.3972017281913   27.61073989664 -0.375080762639   28.73774095185 -0.3649502686593   
