  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
  -3   -6   -5       9    6    7       1    1     13.15197693872044   0.04126917772724
  -3   -6   -1       9    6   11       1    1     13.15197693872044   0.04126264224113
  -3   -2    3       9   10    3       1    1     13.15197693872044   0.04127139124843
  -2    1   -5      10    1    7       1    1     13.15197693872044   0.04129002274084
  -2    3   -3      10    3    9       1    1     13.15197693872044   0.04126917772724
  -2   -5    1      10    7    1       1    1     13.15197693872044   0.04127139124843
  -2   -3    3      10    9    3       1    1     13.15197693872044   0.04126264224112
  -1    2    5      11    2    5       1    1     13.15197693872044   0.04126917772724
   1   -5   -2       1    7   10       1    1     13.15197693872044   0.04130465621271
   3   -3    2       3    9    2       1    1     13.15197693872044   0.04130540140728
   3   -3   -2       3    9   10       1    1     13.15197693872044   0.04130465621271
   5   -1    2       5   11    2       1    1     13.15197693872044   0.04130540140728
  -6   -1   -3       6   11    9       1    1     13.15197693872044   0.04126917772724
  -5    1   -2       7    1   10       1    1     13.15197693872044   0.04130540140728
  -5   -3   -6       7    9    6       1    1     13.15197693872044   0.04130465621271
  -3    3    2       9    3    2       1    1     13.15197693872044   0.04130465621271
  -3    3   -2       9    3   10       1    1     13.15197693872044   0.04130540140728
  -3   -5   -6       9    7    6       1    1     13.15197693872044   0.04130540140728
  -3   -1   -6       9   11    6       1    1     13.15197693872044   0.04130465621271
  -1    5    2      11    5    2       1    1     13.15197693872044   0.04130465621271
  -1   -6   -3      11    6    9       1    1     13.15197693872044   0.04129002274084
  -1   -3   -6      11    9    6       1    1     13.15197693872044   0.04130540140728
   0    1   -5       0    1    7       1    1     13.46147756470460  -0.04420589318721
   0    5   -1       0    5   11       1    1     13.46147756470460  -0.04418633228614
   0   -5    1       0    7    1       1    1     13.46147756470460  -0.04418633228614
   0   -1    5       0   11    5       1    1     13.46147756470460  -0.04420589318721
   1    0   -5       1    0    7       1    1     13.46147756470460  -0.04418633228615
   1   -5    0       1    7    0       1    1     13.46147756470460  -0.04420271127770
   5    0   -1       5    0   11       1    1     13.46147756470460  -0.04420589318721
   5   -1    0       5   11    0       1    1     13.46147756470460  -0.04420271127770
  -5    0    1       7    0    1       1    1     13.46147756470460  -0.04420589318721
  -5    1    0       7    1    0       1    1     13.46147756470460  -0.04420271127770
  -5   -5   -6       7    7    6       1    1     13.46147756470460  -0.04420271127770
  -1    0    5      11    0    5       1    1     13.46147756470460  -0.04418633228615
  -1    5    0      11    5    0       1    1     13.46147756470460  -0.04420271127770
  -1   -1   -6      11   11    6       1    1     13.46147756470460  -0.04420271127770
  -6   -5   -5       6    7    7       1    1     13.46147756470461  -0.04420589318721
  -6   -1   -1       6   11   11       1    1     13.46147756470461  -0.04418633228615
  -5   -6   -5       7    6    7       1    1     13.46147756470461  -0.04418633228615
  -1   -6   -1      11    6   11       1    1     13.46147756470461  -0.04420589318721
   1   -5   -3       1    7    9       1    1     13.68901160954850   0.02570599900555
   1   -3   -5       1    9    7       1    1     13.68901160954850   0.02573478218225
   2   -4   -3       2    8    9       1    1     13.68901160954850   0.02570599900555
   2   -3   -4       2    9    8       1    1     13.68901160954850   0.02575493599009
   3    5   -1       3    5   11       1    1     13.68901160954850   0.02575494447060
   3   -2    4       3   10    4       1    1     13.68901160954850   0.02573478218225
   3   -1    5       3   11    5       1    1     13.68901160954850   0.02575493599009
   4   -2    3       4   10    3       1    1     13.68901160954850   0.02573090403472
   5    3   -1       5    3   11       1    1     13.68901160954850   0.02574988317395
   5   -1    3       5   11    3       1    1     13.68901160954850   0.02573090403472
  -6   -4   -1       6    8   11       1    1     13.68901160954850   0.02575494447060
  -6   -2   -5       6   10    7       1    1     13.68901160954850   0.02575493599009
  -6   -1   -4       6   11    8       1    1     13.68901160954850   0.02573478218225
  -5    1   -3       7    1    9       1    1     13.68901160954850   0.02573090403472
  -5   -3    1       7    9    1       1    1     13.68901160954850   0.02574988317395
  -5   -2   -6       7   10    6       1    1     13.68901160954850   0.02570599900555
  -4    2   -3       8    2    9       1    1     13.68901160954850   0.02573090403472
  -4   -6   -1       8    6   11       1    1     13.68901160954850   0.02574988317395
  -4   -1   -6       8   11    6       1    1     13.68901160954850   0.02570599900555
  -3    1   -5       9    1    7       1    1     13.68901160954850   0.02575493599009
  -3    2   -4       9    2    8       1    1     13.68901160954850   0.02573478218225
  -3   -5    1       9    7    1       1    1     13.68901160954850   0.02575494447060
  -2    3    4      10    3    4       1    1     13.68901160954850   0.02575493599009
  -2    4    3      10    4    3       1    1     13.68901160954850   0.02570599900555
  -2   -6   -5      10    6    7       1    1     13.68901160954850   0.02573478218225
  -2   -5   -6      10    7    6       1    1     13.68901160954850   0.02573090403472
  -1    3    5      11    3    5       1    1     13.68901160954850   0.02573478218225
  -1    5    3      11    5    3       1    1     13.68901160954850   0.02570599900555
  -1   -6   -4      11    6    8       1    1     13.68901160954850   0.02575493599009
  -1   -4   -6      11    8    6       1    1     13.68901160954850   0.02573090403472
   3    4   -2       3    4   10       1    1     13.68901160954851   0.02574988317395
   4    3   -2       4    3   10       1    1     13.68901160954851   0.02575494447060
  -6   -5   -2       6    7   10       1    1     13.68901160954851   0.02574988317395
  -5   -6   -2       7    6   10       1    1     13.68901160954851   0.02575494447060
  -4   -3    2       8    9    2       1    1     13.68901160954851   0.02575494447060
  -3   -4    2       9    8    2       1    1     13.68901160954851   0.02574988317395
   0   -6   -2       0    6   10       1    1     14.06005476098396  -0.10237830932129
   0   -2   -6       0   10    6       1    1     14.06005476098396  -0.10239318590903
   2    2   -4       2    2    8       1    1     14.06005476098396  -0.10257448981253
   2   -4    2       2    8    2       1    1     14.06005476098396  -0.10239318590903
   4   -2   -2       4   10   10       1    1     14.06005476098396  -0.10237830932130
  -6    0   -2       6    0   10       1    1     14.06005476098396  -0.10239318590903
  -6   -6   -4       6    6    8       1    1     14.06005476098396  -0.10257448981253
  -6   -4   -6       6    8    6       1    1     14.06005476098396  -0.10237830932130
  -6   -2    0       6   10    0       1    1     14.06005476098396  -0.10257448981253
  -4    2    2       8    2    2       1    1     14.06005476098396  -0.10237830932130
  -4   -6   -6       8    6    6       1    1     14.06005476098396  -0.10239318590903
  -2    0   -6      10    0    6       1    1     14.06005476098396  -0.10237830932130
  -2    4   -2      10    4   10       1    1     14.06005476098396  -0.10239318590903
  -2   -6    0      10    6    0       1    1     14.06005476098396  -0.10257448981253
  -2   -2    4      10   10    4       1    1     14.06005476098396  -0.10257448981253
   0    3   -4       0    3    8       1    1     14.27805310618980   0.03290970077173
   0    4   -3       0    4    9       1    1     14.27805310618980   0.03289123253394
   0   -6   -3       0    6    9       1    1     14.27805310618980  -0.00577858467038
   0   -6   -1       0    6   11       1    1     14.27805310618980   0.23042318286630
   0   -4    3       0    8    3       1    1     14.27805310618980   0.03289123253394
   0   -3    4       0    9    4       1    1     14.27805310618980   0.03290970077173
   0   -3   -6       0    9    6       1    1     14.27805310618980  -0.00583058096208
   0   -1   -6       0   11    6       1    1     14.27805310618980   0.23053514705905
   1    1   -5       1    1    7       1    1     14.27805310618980   0.23039968570135
   1   -5    1       1    7    1       1    1     14.27805310618980   0.23053514705905
   3    0   -4       3    0    8       1    1     14.27805310618980   0.03289123253394
   3    3   -3       3    3    9       1    1     14.27805310618980  -0.00579609309761
   3   -4    0       3    8    0       1    1     14.27805310618980   0.03276917323709
   3   -3    3       3    9    3       1    1     14.27805310618980  -0.00583058096208
   3   -3   -3       3    9    9       1    1     14.27805310618980  -0.00577858467038
   4    0   -3       4    0    9       1    1     14.27805310618980   0.03290970077173
   4   -3    0       4    9    0       1    1     14.27805310618980   0.03276917323709
   5   -1   -1       5   11   11       1    1     14.27805310618980   0.23042318286630
  -6    0   -3       6    0    9       1    1     14.27805310618980  -0.00583058096208
  -6    0   -1       6    0   11       1    1     14.27805310618980   0.23053514705904
  -6   -6   -5       6    6    7       1    1     14.27805310618980   0.23039968570135
  -6   -6   -3       6    6    9       1    1     14.27805310618980  -0.00579609309761
  -6   -5   -6       6    7    6       1    1     14.27805310618980   0.23042318286630
  -6   -3    0       6    9    0       1    1     14.27805310618980  -0.00579609309761
  -6   -3   -6       6    9    6       1    1     14.27805310618980  -0.00577858467038
  -6   -1    0       6   11    0       1    1     14.27805310618980   0.23039968570135
  -5    1    1       7    1    1       1    1     14.27805310618980   0.23042318286630
  -5   -6   -6       7    6    6       1    1     14.27805310618980   0.23053514705904
  -4    0    3       8    0    3       1    1     14.27805310618980   0.03290970077173
  -4    3    0       8    3    0       1    1     14.27805310618980   0.03276917323709
  -3    0    4       9    0    4       1    1     14.27805310618980   0.03289123253394
  -3    0   -6       9    0    6       1    1     14.27805310618980  -0.00577858467038
  -3    3    3       9    3    3       1    1     14.27805310618980  -0.00577858467038
  -3    3   -3       9    3    9       1    1     14.27805310618980  -0.00583058096208
  -3    4    0       9    4    0       1    1     14.27805310618980   0.03276917323709
  -3   -6    0       9    6    0       1    1     14.27805310618980  -0.00579609309761
  -3   -6   -6       9    6    6       1    1     14.27805310618980  -0.00583058096208
  -3   -3    3       9    9    3       1    1     14.27805310618980  -0.00579609309761
  -1    0   -6      11    0    6       1    1     14.27805310618980   0.23042318286630
  -1    5   -1      11    5   11       1    1     14.27805310618980   0.23053514705905
  -1   -6    0      11    6    0       1    1     14.27805310618980   0.23039968570135
  -1   -1    5      11   11    5       1    1     14.27805310618980   0.23039968570135
   0    5    5       0    5    5       1    1     14.34998330000000  -0.04741038545682
   0   -5   -5       0    7    7       1    1     14.34998330000000  -0.04741038545682
   1    4   -3       1    4    9       1    1     14.34998330000000  -0.00242010858473
   1   -3    4       1    9    4       1    1     14.34998330000000  -0.00237763934322
   3   -1   -4       3   11    8       1    1     14.34998330000000  -0.00237763934322
   4    1   -3       4    1    9       1    1     14.34998330000000  -0.00242010858473
   5    0    5       5    0    5       1    1     14.34998330000000  -0.04741038545682
   5    5    0       5    5    0       1    1     14.34998330000000  -0.04761507221963
  -5    0   -5       7    0    7       1    1     14.34998330000000  -0.04741038545682
  -5   -5    0       7    7    0       1    1     14.34998330000000  -0.04761507221963
  -4   -1    3       8   11    3       1    1     14.34998330000000  -0.00242010858473
  -3    1    4       9    1    4       1    1     14.34998330000000  -0.00237763934322
  -1    3   -4      11    3    8       1    1     14.34998330000000  -0.00237763934322
  -1   -4    3      11    8    3       1    1     14.34998330000000  -0.00242010858473
   3   -4   -1       3    8   11       1    1     14.34998330000000  -0.00245195120243
   4   -3    1       4    9    1       1    1     14.34998330000000  -0.00239466296509
  -4    3   -1       8    3   11       1    1     14.34998330000000  -0.00239466296509
  -3    4    1       9    4    1       1    1     14.34998330000000  -0.00245195120243
   4    5   -1       4    5   11       1    1     14.63416897328612   0.00395729895000
   5    4   -1       5    4   11       1    1     14.63416897328612   0.00395729895000
  -5   -4    1       7    8    1       1    1     14.63416897328612   0.00395729895000
  -4   -5    1       8    7    1       1    1     14.63416897328612   0.00395729895000
   1    3   -4       1    3    8       1    1     14.63416897328612  -0.02563909610705
   1    5   -2       1    5   10       1    1     14.63416897328612  -0.02559731608821
   1   -5   -4       1    7    8       1    1     14.63416897328612   0.00393494248189
   1   -4    3       1    8    3       1    1     14.63416897328612  -0.02563731169592
   1   -4   -5       1    8    7       1    1     14.63416897328612   0.00394710157976
   1   -2    5       1   10    5       1    1     14.63416897328612  -0.02568053444667
   2   -1   -5       2   11    7       1    1     14.63416897328612  -0.02563731169592
   3    1   -4       3    1    8       1    1     14.63416897328612  -0.02559731608821
   4   -1    5       4   11    5       1    1     14.63416897328612   0.00394710157976
   4   -1   -3       4   11    9       1    1     14.63416897328612  -0.02568053444667
   5    1   -2       5    1   10       1    1     14.63416897328612  -0.02563909610705
   5   -1    4       5   11    4       1    1     14.63416897328612   0.00398063909162
  -6   -1   -5       6   11    7       1    1     14.63416897328612   0.00394710157976
  -5    1   -4       7    1    8       1    1     14.63416897328612   0.00398063909162
  -5   -1    2       7   11    2       1    1     14.63416897328612  -0.02563909610705
  -5   -1   -6       7   11    6       1    1     14.63416897328612   0.00393494248189
  -4    1    3       8    1    3       1    1     14.63416897328612  -0.02568053444667
  -4    1   -5       8    1    7       1    1     14.63416897328612   0.00394710157976
  -3   -1    4       9   11    4       1    1     14.63416897328612  -0.02559731608821
  -2    1    5      10    1    5       1    1     14.63416897328612  -0.02563731169592
  -1    2   -5      11    2    7       1    1     14.63416897328612  -0.02568053444667
  -1    4    5      11    4    5       1    1     14.63416897328612   0.00394710157976
  -1    4   -3      11    4    9       1    1     14.63416897328612  -0.02563731169592
  -1    5    4      11    5    4       1    1     14.63416897328612   0.00393494248189
  -1   -6   -5      11    6    7       1    1     14.63416897328612   0.00394710157976
  -1   -5    2      11    7    2       1    1     14.63416897328612  -0.02559731608821
  -1   -5   -6      11    7    6       1    1     14.63416897328612   0.00398063909162
  -1   -3    4      11    9    4       1    1     14.63416897328612  -0.02563909610705
   2   -5   -1       2    7   11       1    1     14.63416897328612  -0.02564768573503
   3   -4    1       3    8    1       1    1     14.63416897328612  -0.02560617555364
   4   -3   -1       4    9   11       1    1     14.63416897328612  -0.02564768573503
   5   -2    1       5   10    1       1    1     14.63416897328612  -0.02560617555364
  -6   -5   -1       6    7   11       1    1     14.63416897328612   0.00395729895000
  -5    2   -1       7    2   11       1    1     14.63416897328612  -0.02560617555364
  -5   -6   -1       7    6   11       1    1     14.63416897328612   0.00395729895000
  -4    3    1       8    3    1       1    1     14.63416897328612  -0.02564768573503
  -3    4   -1       9    4   11       1    1     14.63416897328612  -0.02560617555364
  -2    5    1      10    5    1       1    1     14.63416897328612  -0.02564768573503
   2   -3    4       2    9    4       1    1     14.84373814643732  -0.00663810220424
   2   -2    5       2   10    5       1    1     14.84373814643732  -0.00668791454185
   2   -2   -5       2   10    7       1    1     14.84373814643732  -0.00663810220424
   3   -2   -4       3   10    8       1    1     14.84373814643732  -0.00668791454185
  -3    2    4       9    2    4       1    1     14.84373814643732  -0.00668791454185
  -2    2    5      10    2    5       1    1     14.84373814643732  -0.00663810220424
  -2    2   -5      10    2    7       1    1     14.84373814643732  -0.00668791454185
  -2    3   -4      10    3    8       1    1     14.84373814643732  -0.00663810220424
   0    2   -5       0    2    7       1    1     14.84373814643732   0.01880593998827
   0    5   -2       0    5   10       1    1     14.84373814643732   0.01884805697268
   0   -5    2       0    7    2       1    1     14.84373814643732   0.01884805697268
   0   -2    5       0   10    5       1    1     14.84373814643732   0.01880593998827
   2    0   -5       2    0    7       1    1     14.84373814643732   0.01884805697268
   2    4   -3       2    4    9       1    1     14.84373814643732  -0.00674672548824
   2    5   -2       2    5   10       1    1     14.84373814643732  -0.00664072451814
   2   -5    0       2    7    0       1    1     14.84373814643732   0.01863893603236
   2   -5   -2       2    7   10       1    1     14.84373814643732  -0.00664578519916
   3   -4   -2       3    8   10       1    1     14.84373814643732  -0.00664578519916
   4    2   -3       4    2    9       1    1     14.84373814643732  -0.00664072451814
   4   -3    2       4    9    2       1    1     14.84373814643732  -0.00660376621480
   5    0   -2       5    0   10       1    1     14.84373814643732   0.01880593998827
   5    2   -2       5    2   10       1    1     14.84373814643732  -0.00674672548824
   5   -2    0       5   10    0       1    1     14.84373814643732   0.01863893603236
   5   -2    2       5   10    2       1    1     14.84373814643732  -0.00660376621480
  -5    0    2       7    0    2       1    1     14.84373814643732   0.01880593998827
  -5    2    0       7    2    0       1    1     14.84373814643732   0.01863893603236
  -5    2   -2       7    2   10       1    1     14.84373814643732  -0.00660376621480
  -5   -2    2       7   10    2       1    1     14.84373814643732  -0.00674672548824
  -4    3   -2       8    3   10       1    1     14.84373814643732  -0.00660376621480
  -4   -2    3       8   10    3       1    1     14.84373814643732  -0.00664072451814
  -3    4    2       9    4    2       1    1     14.84373814643732  -0.00664578519916
  -2    0    5      10    0    5       1    1     14.84373814643732   0.01884805697268
  -2    5    0      10    5    0       1    1     14.84373814643732   0.01863893603236
  -2    5    2      10    5    2       1    1     14.84373814643732  -0.00664578519916
  -2   -5    2      10    7    2       1    1     14.84373814643732  -0.00664072451814
  -2   -4    3      10    8    3       1    1     14.84373814643732  -0.00674672548824
   0    0   -6       0    0    6       1    1     14.91294009801894   1.19341781207585
   0   -6    0       0    6    0       1    1     14.91294009801894   1.19341781207585
  -6    0    0       6    0    0       1    1     14.91294009801894   1.19341781207586
  -6   -6   -6       6    6    6       1    1     14.91294009801894   1.19341781207586
   0   -6   -4       0    6    8       1    1     14.91294009801894   0.02894009433990
   0   -4   -6       0    8    6       1    1     14.91294009801894   0.02901687722316
   2   -4   -4       2    8    8       1    1     14.91294009801894   0.02894009433990
   4    4   -2       4    4   10       1    1     14.91294009801894   0.02909135394594
   4   -2    4       4   10    4       1    1     14.91294009801894   0.02901687722316
  -6    0   -4       6    0    8       1    1     14.91294009801894   0.02901687722316
  -6   -6   -2       6    6   10       1    1     14.91294009801894   0.02909135394594
  -6   -4    0       6    8    0       1    1     14.91294009801894   0.02909135394594
  -6   -2   -6       6   10    6       1    1     14.91294009801894   0.02894009433990
  -4    0   -6       8    0    6       1    1     14.91294009801894   0.02894009433990
  -4    2   -4       8    2    8       1    1     14.91294009801894   0.02901687722316
  -4   -6    0       8    6    0       1    1     14.91294009801894   0.02909135394594
  -4   -4    2       8    8    2       1    1     14.91294009801894   0.02909135394594
  -2    4    4      10    4    4       1    1     14.91294009801894   0.02894009433990
  -2   -6   -6      10    6    6       1    1     14.91294009801894   0.02901687722316
   1   -2   -6       1   10    6       1    1     15.38864268923093  -0.00824362974704
   2    3   -4       2    3    8       1    1     15.38864268923093  -0.00829811094900
   2   -4    3       2    8    3       1    1     15.38864268923093  -0.00824362974704
   3    2   -4       3    2    8       1    1     15.38864268923093  -0.00826825500698
   4   -2   -3       4   10    9       1    1     15.38864268923093  -0.00821758725830
  -6   -2    1       6   10    1       1    1     15.38864268923093  -0.00829811094900
  -4    2    3       8    2    3       1    1     15.38864268923093  -0.00821758725830
  -3   -2    4       9   10    4       1    1     15.38864268923093  -0.00826825500698
  -2    1   -6      10    1    6       1    1     15.38864268923093  -0.00821758725830
  -2    4   -3      10    4    9       1    1     15.38864268923093  -0.00824362974704
  -2   -6    1      10    6    1       1    1     15.38864268923093  -0.00826825500697
  -2   -3    4      10    9    4       1    1     15.38864268923093  -0.00829811094900
   1   -6   -2       1    6   10       1    1     15.38864268923094  -0.00821259901772
   3   -4    2       3    8    2       1    1     15.38864268923094  -0.00816518708650
   4   -3   -2       4    9   10       1    1     15.38864268923094  -0.00821259901772
  -6    1   -2       6    1   10       1    1     15.38864268923094  -0.00816518708650
  -4    3    2       8    3    2       1    1     15.38864268923094  -0.00821259901772
  -3    4   -2       9    4   10       1    1     15.38864268923094  -0.00816518708650
   1    2   -5       1    2    7       1    1     15.45540501002557  -0.03499670051992
   2    1   -5       2    1    7       1    1     15.45540501002557  -0.03498971414122
  -6   -1    1       6   11    1       1    1     15.45540501002557  -0.03499670051992
  -2   -1    5      10   11    5       1    1     15.45540501002557  -0.03498971414122
  -1   -6    1      11    6    1       1    1     15.45540501002557  -0.03498971414122
  -1   -2    5      11   10    5       1    1     15.45540501002557  -0.03499670051992
   1   -6   -1       1    6   11       1    1     15.45540501002557  -0.03498971414122
   1   -5    2       1    7    2       1    1     15.45540501002557  -0.03498848701675
   1   -1   -6       1   11    6       1    1     15.45540501002557  -0.03498848701675
   2   -5    1       2    7    1       1    1     15.45540501002557  -0.03499670051992
   2   -5   -3       2    7    9       1    1     15.45540501002557   0.00410082226381
   2   -3   -5       2    9    7       1    1     15.45540501002557   0.00408562329275
   3    5   -2       3    5   10       1    1     15.45540501002557   0.00394964952699
   3   -2    5       3   10    5       1    1     15.45540501002557   0.00408562329275
   5    3   -2       5    3   10       1    1     15.45540501002557   0.00394964952699
   5   -2    3       5   10    3       1    1     15.45540501002557   0.00407479981967
   5   -2   -1       5   10   11       1    1     15.45540501002557  -0.03498971414122
   5   -1   -2       5   11   10       1    1     15.45540501002557  -0.03498848701675
  -6    1   -1       6    1   11       1    1     15.45540501002557  -0.03499670051992
  -5    1    2       7    1    2       1    1     15.45540501002557  -0.03498848701675
  -5    2    1       7    2    1       1    1     15.45540501002557  -0.03498971414122
  -5    2   -3       7    2    9       1    1     15.45540501002557   0.00407479981967
  -5   -3    2       7    9    2       1    1     15.45540501002557   0.00394964952699
  -3    2   -5       9    2    7       1    1     15.45540501002557   0.00408562329275
  -3   -5    2       9    7    2       1    1     15.45540501002557   0.00394964952699
  -2    3    5      10    3    5       1    1     15.45540501002557   0.00408562329275
  -2    5    3      10    5    3       1    1     15.45540501002557   0.00410082226381
  -2    5   -1      10    5   11       1    1     15.45540501002557  -0.03499670051992
  -1    1   -6      11    1    6       1    1     15.45540501002557  -0.03498848701675
  -1    5   -2      11    5   10       1    1     15.45540501002557  -0.03498848701675
  -6   -3    1       6    9    1       1    1     15.71961910646485   0.01972310272671
  -3   -6    1       9    6    1       1    1     15.71961910646485   0.01968403874678
   1   -3   -6       1    9    6       1    1     15.71961910646485   0.01968402999929
   3   -3    4       3    9    4       1    1     15.71961910646485   0.01968402999929
   3   -3   -4       3    9    8       1    1     15.71961910646485   0.01965865961969
  -3    1   -6       9    1    6       1    1     15.71961910646485   0.01965865961969
  -3    3    4       9    3    4       1    1     15.71961910646485   0.01965865961969
  -3    3   -4       9    3    8       1    1     15.71961910646485   0.01968402999929
   1   -6   -3       1    6    9       1    1     15.71961910646485   0.01966957664245
   3    4   -3       3    4    9       1    1     15.71961910646485   0.01972310272671
   3   -4   -3       3    8    9       1    1     15.71961910646485   0.01966957664245
   4    3   -3       4    3    9       1    1     15.71961910646485   0.01968403874678
   4   -3    3       4    9    3       1    1     15.71961910646485   0.01970201101679
  -6    1   -3       6    1    9       1    1     15.71961910646485   0.01970201101679
  -4    3   -3       8    3    9       1    1     15.71961910646485   0.01970201101679
  -4   -3    3       8    9    3       1    1     15.71961910646485   0.01968403874678
  -3    4    3       9    4    3       1    1     15.71961910646485   0.01966957664245
  -3   -4    3       9    8    3       1    1     15.71961910646485   0.01972310272671
   0    1   -6       0    1    6       1    1     15.91490136550155   0.23053514705905
   0   -6    1       0    6    1       1    1     15.91490136550155   0.23042318286630
   0   -6   -5       0    6    7       1    1     15.91490136550155  -0.00516719793907
   0   -5   -6       0    7    6       1    1     15.91490136550155  -0.00516001884841
   1    0   -6       1    0    6       1    1     15.91490136550155   0.23042318286630
   1   -5   -5       1    7    7       1    1     15.91490136550155  -0.00516719793907
   5    5   -1       5    5   11       1    1     15.91490136550155  -0.00524325673480
   5   -1    5       5   11    5       1    1     15.91490136550155  -0.00516001884841
  -6    0    1       6    0    1       1    1     15.91490136550155   0.23053514705904
  -6    0   -5       6    0    7       1    1     15.91490136550155  -0.00516001884841
  -6   -6   -1       6    6   11       1    1     15.91490136550155  -0.00524325673480
  -6   -5    0       6    7    0       1    1     15.91490136550155  -0.00524325673480
  -6   -1   -6       6   11    6       1    1     15.91490136550155  -0.00516719793907
  -5    0   -6       7    0    6       1    1     15.91490136550155  -0.00516719793907
  -5    1   -5       7    1    7       1    1     15.91490136550155  -0.00516001884841
  -5   -6    0       7    6    0       1    1     15.91490136550155  -0.00524325673480
  -5   -5    1       7    7    1       1    1     15.91490136550155  -0.00524325673480
  -1    5    5      11    5    5       1    1     15.91490136550155  -0.00516719793907
  -1   -6   -6      11    6    6       1    1     15.91490136550155  -0.00516001884841
   1   -6    0       1    6    0       1    1     15.91490136550155   0.23039968570135
  -6    1    0       6    1    0       1    1     15.91490136550155   0.23039968570135
   0    4   -4       0    4    8       1    1     16.23515280214994  -0.11969073841767
   0   -4    4       0    8    4       1    1     16.23515280214994  -0.11969073841767
   4    0   -4       4    0    8       1    1     16.23515280214994  -0.11969073841767
   4   -4    0       4    8    0       1    1     16.23515280214994  -0.11971766236745
  -4    0    4       8    0    4       1    1     16.23515280214994  -0.11969073841767
  -4    4    0       8    4    0       1    1     16.23515280214994  -0.11971766236745
   1    4   -4       1    4    8       1    1     16.42430659511887   0.00242218618771
   1    5   -3       1    5    9       1    1     16.42430659511887   0.00239219526658
   1   -6   -4       1    6    8       1    1     16.42430659511887  -0.00113784079096
   1   -4    4       1    8    4       1    1     16.42430659511887   0.00238007228578
   1   -4   -6       1    8    6       1    1     16.42430659511887  -0.00101880830864
   1   -3    5       1    9    5       1    1     16.42430659511887   0.00239005667371
   2    2   -5       2    2    7       1    1     16.42430659511887   0.01863893603235
   2   -5    2       2    7    2       1    1     16.42430659511887   0.01880593998827
   2   -5   -4       2    7    8       1    1     16.42430659511887  -0.00113784079096
   2   -4   -5       2    8    7       1    1     16.42430659511887  -0.00103249737393
   3   -5   -1       3    7   11       1    1     16.42430659511887   0.00234217045549
   3   -1   -5       3   11    7       1    1     16.42430659511887   0.00238007228578
   4    1   -4       4    1    8       1    1     16.42430659511887   0.00239219526658
   4    5   -2       4    5   10       1    1     16.42430659511887  -0.00103577188186
   4   -4    1       4    8    1       1    1     16.42430659511887   0.00237333329291
   4   -4   -1       4    8   11       1    1     16.42430659511887   0.00234217045549
   4   -2    5       4   10    5       1    1     16.42430659511887  -0.00101880830864
   4   -1   -4       4   11    8       1    1     16.42430659511887   0.00239005667371
   5    1   -3       5    1    9       1    1     16.42430659511887   0.00242218618771
   5    4   -2       5    4   10       1    1     16.42430659511887  -0.00102341795976
   5   -3    1       5    9    1       1    1     16.42430659511887   0.00237333329291
   5   -2    4       5   10    4       1    1     16.42430659511887  -0.00110987052769
   5   -2   -2       5   10   10       1    1     16.42430659511887   0.01884805697268
  -6    1   -4       6    1    8       1    1     16.42430659511887  -0.00110987052769
  -6   -4    1       6    8    1       1    1     16.42430659511887  -0.00103577188186
  -5    2    2       7    2    2       1    1     16.42430659511887   0.01884805697268
  -5    2   -4       7    2    8       1    1     16.42430659511887  -0.00110987052769
  -5    3   -1       7    3   11       1    1     16.42430659511887   0.00237333329291
  -5   -4    2       7    8    2       1    1     16.42430659511887  -0.00102341795976
  -5   -1    3       7   11    3       1    1     16.42430659511887   0.00242218618771
  -4    1    4       8    1    4       1    1     16.42430659511887   0.00239005667371
  -4    1   -6       8    1    6       1    1     16.42430659511887  -0.00103249737393
  -4    2   -5       8    2    7       1    1     16.42430659511887  -0.00101880830864
  -4    4    1       8    4    1       1    1     16.42430659511887   0.00234217045549
  -4    4   -1       8    4   11       1    1     16.42430659511887   0.00237333329291
  -4   -6    1       8    6    1       1    1     16.42430659511887  -0.00102341795976
  -4   -5    2       8    7    2       1    1     16.42430659511887  -0.00103577188186
  -4   -1    4       8   11    4       1    1     16.42430659511887   0.00239219526658
  -3    1    5       9    1    5       1    1     16.42430659511887   0.00238007228578
  -3    5    1       9    5    1       1    1     16.42430659511887   0.00234217045549
  -2    4    5      10    4    5       1    1     16.42430659511887  -0.00103249737393
  -2    5    4      10    5    4       1    1     16.42430659511887  -0.00113784079096
  -2    5   -2      10    5   10       1    1     16.42430659511887   0.01880593998827
  -2   -2    5      10   10    5       1    1     16.42430659511887   0.01863893603235
  -1    3   -5      11    3    7       1    1     16.42430659511887   0.00239005667371
  -1    4   -4      11    4    8       1    1     16.42430659511887   0.00238007228578
  -1   -5    3      11    7    3       1    1     16.42430659511887   0.00239219526658
  -1   -4    4      11    8    4       1    1     16.42430659511887   0.00242218618771
   0    3   -5       0    3    7       1    1     16.48687560872490  -0.06927438606374
   0    5   -3       0    5    9       1    1     16.48687560872490  -0.06932564067440
   0   -5    3       0    7    3       1    1     16.48687560872490  -0.06932564067440
   0   -3    5       0    9    5       1    1     16.48687560872490  -0.06927438606374
   3    0   -5       3    0    7       1    1     16.48687560872490  -0.06932564067440
   3    3   -4       3    3    8       1    1     16.48687560872490  -0.06939150144253
   3   -5    0       3    7    0       1    1     16.48687560872490  -0.06939150144253
   5    0   -3       5    0    9       1    1     16.48687560872490  -0.06927438606374
