  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
  -1    4    4       9    4    4       1    1     40.29899391096180  -0.00000000000001
  -1    4   -4       9    4    6       1    1     40.29899391096180  -0.00000000000000
   2   -4    1       2    6    1       1    1     40.40127165111673   0.00000000000010
   2   -4   -1       2    6    9       1    1     40.40127165111673   0.00000000000011
   4   -2    1       4    8    1       1    1     40.40127165111673   0.00000000000013
   4   -2   -1       4    8    9       1    1     40.40127165111673   0.00000000000012
  -4    2    1       6    2    1       1    1     40.40127165111673   0.00000000000012
  -4    2   -1       6    2    9       1    1     40.40127165111673   0.00000000000013
  -2    4    1       8    4    1       1    1     40.40127165111673   0.00000000000011
  -2    4   -1       8    4    9       1    1     40.40127165111673   0.00000000000010
  -5   -1   -5       5    9    5       1    1     41.09329658169927  -0.00000000000036
  -1   -5   -5       9    5    5       1    1     41.09329658169928  -0.00000000000028
   3   -3    2       3    7    2       1    1     41.11499903093873  -0.00000000000005
   3   -3   -2       3    7    8       1    1     41.11499903093873  -0.00000000000006
  -3    3    2       7    3    2       1    1     41.11499903093873  -0.00000000000006
  -3    3   -2       7    3    8       1    1     41.11499903093873  -0.00000000000005
   1   -5    0       1    5    0       1    1     41.11499934577469   0.00000000000167
  -5    1    0       5    1    0       1    1     41.11499934577469   0.00000000000150
   2   -4    2       2    6    2       1    1     41.46725638580198  -0.00000000000000
   2   -4   -2       2    6    8       1    1     41.46725638580198   0.00000000000001
   4   -2    2       4    8    2       1    1     41.46725638580198  -0.00000000000000
   4   -2   -2       4    8    8       1    1     41.46725638580198  -0.00000000000001
  -4    2    2       6    2    2       1    1     41.46725638580198  -0.00000000000001
  -4    2   -2       6    2    8       1    1     41.46725638580198  -0.00000000000000
  -2    4    2       8    4    2       1    1     41.46725638580198   0.00000000000001
  -2    4   -2       8    4    8       1    1     41.46725638580198  -0.00000000000000
   1   -5    1       1    5    1       1    1     41.46725661992309   0.00000000000028
   1   -5   -1       1    5    9       1    1     41.46725661992309   0.00000000000026
  -5    1    1       5    1    1       1    1     41.46725661992309   0.00000000000012
  -5    1   -1       5    1    9       1    1     41.46725661992309   0.00000000000010
   0   -5    4       0    5    4       1    1     41.71773888458848   0.00000000000004
   0   -5   -4       0    5    6       1    1     41.71773888458848   0.00000000000004
  -5    0    4       5    0    4       1    1     41.71773888458848   0.00000000000005
  -5    0   -4       5    0    6       1    1     41.71773888458848   0.00000000000005
   1   -5    2       1    5    2       1    1     42.50651682649453  -0.00000000000029
   1   -5   -2       1    5    8       1    1     42.50651682649453  -0.00000000000029
  -5    1    2       5    1    2       1    1     42.50651682649453  -0.00000000000008
  -5    1   -2       5    1    8       1    1     42.50651682649453  -0.00000000000008
   2   -3   -5       2    7    5       1    1     42.75090993122570  -0.00000000000005
   3   -2   -5       3    8    5       1    1     42.75090993122570  -0.00000000000004
  -3    2   -5       7    2    5       1    1     42.75090993122570  -0.00000000000004
  -2    3   -5       8    3    5       1    1     42.75090993122570  -0.00000000000005
   3   -3    3       3    7    3       1    1     42.84733535719116  -0.00000000000001
   3   -3   -3       3    7    7       1    1     42.84733535719116  -0.00000000000001
  -3    3    3       7    3    3       1    1     42.84733535719116  -0.00000000000001
  -3    3   -3       7    3    7       1    1     42.84733535719116  -0.00000000000001
   2   -4    3       2    6    3       1    1     43.18546461557808   0.00000000000008
   2   -4   -3       2    6    7       1    1     43.18546461557808   0.00000000000007
   4   -2    3       4    8    3       1    1     43.18546461557808   0.00000000000008
   4   -2   -3       4    8    7       1    1     43.18546461557808   0.00000000000008
  -4    2    3       6    2    3       1    1     43.18546461557808   0.00000000000008
  -4    2   -3       6    2    7       1    1     43.18546461557808   0.00000000000008
  -2    4    3       8    4    3       1    1     43.18546461557808   0.00000000000007
  -2    4   -3       8    4    7       1    1     43.18546461557808   0.00000000000008
   1   -4   -5       1    6    5       1    1     43.42603727778137  -0.00000000000004
   4   -1   -5       4    9    5       1    1     43.42603727778137  -0.00000000000005
  -4    1   -5       6    1    5       1    1     43.42603727778137  -0.00000000000005
  -1    4   -5       9    4    5       1    1     43.42603727778137  -0.00000000000004
   1   -5    3       1    5    3       1    1     44.18432951419059  -0.00000000000020
   1   -5   -3       1    5    7       1    1     44.18432951419059  -0.00000000000030
  -5    1    3       5    1    3       1    1     44.18432951419059  -0.00000000000026
  -5    1   -3       5    1    7       1    1     44.18432951419059  -0.00000000000038
   0   -5   -5       0    5    5       1    1     44.74574327305589  -0.00000000000013
  -5    0   -5       5    0    5       1    1     44.74574327305589  -0.00000000000015
   3   -3    4       3    7    4       1    1     45.16110660588511  -0.00000000000002
   3   -3   -4       3    7    6       1    1     45.16110660588511  -0.00000000000002
  -3    3    4       7    3    4       1    1     45.16110660588511  -0.00000000000002
  -3    3   -4       7    3    6       1    1     45.16110660588511  -0.00000000000002
   2   -4    4       2    6    4       1    1     45.48203773710960   0.00000000000007
   2   -4   -4       2    6    6       1    1     45.48203773710960   0.00000000000008
   4   -2    4       4    8    4       1    1     45.48203773710960   0.00000000000008
   4   -2   -4       4    8    6       1    1     45.48203773710960   0.00000000000005
  -4    2    4       6    2    4       1    1     45.48203773710960   0.00000000000005
  -4    2   -4       6    2    6       1    1     45.48203773710960   0.00000000000008
  -2    4    4       8    4    4       1    1     45.48203773710960   0.00000000000008
  -2    4   -4       8    4    6       1    1     45.48203773710960   0.00000000000007
   3   -4    0       3    6    0       1    1     46.36565021282032   0.00000000001072
   4   -3    0       4    7    0       1    1     46.36565021282032   0.00000000001104
  -4    3    0       6    3    0       1    1     46.36565021282032   0.00000000001104
  -3    4    0       7    4    0       1    1     46.36565021282032   0.00000000001072
   1   -5    4       1    5    4       1    1     46.43152352954929  -0.00000000000017
   1   -5   -4       1    5    6       1    1     46.43152352954929  -0.00000000000008
  -5    1    4       5    1    4       1    1     46.43152352954929  -0.00000000000021
  -5    1   -4       5    1    6       1    1     46.43152352954929  -0.00000000000010
   3   -4    1       3    6    1       1    1     46.67830031221261  -0.00000000000290
   3   -4   -1       3    6    9       1    1     46.67830031221261  -0.00000000000326
   4   -3    1       4    7    1       1    1     46.67830031221261  -0.00000000000368
   4   -3   -1       4    7    9       1    1     46.67830031221261  -0.00000000000309
  -4    3    1       6    3    1       1    1     46.67830031221261  -0.00000000000309
  -4    3   -1       6    3    9       1    1     46.67830031221261  -0.00000000000368
  -3    4    1       7    4    1       1    1     46.67830031221261  -0.00000000000326
  -3    4   -1       7    4    9       1    1     46.67830031221261  -0.00000000000290
   2   -5    0       2    5    0       1    1     46.98887031373589  -0.00000000061316
  -5    2    0       5    2    0       1    1     46.98887031373589  -0.00000000059301
   2   -5    1       2    5    1       1    1     47.29740091950711  -0.00000000013724
   2   -5   -1       2    5    9       1    1     47.29740091950711  -0.00000000013285
  -5    2    1       5    2    1       1    1     47.29740091950711  -0.00000000011452
  -5    2   -1       5    2    9       1    1     47.29740091950711  -0.00000000011117
   3   -4    2       3    6    2       1    1     47.60393178273843   0.00000000000039
   3   -4   -2       3    6    8       1    1     47.60393178273843   0.00000000000053
   4   -3    2       4    7    2       1    1     47.60393178273843   0.00000000000052
   4   -3   -2       4    7    8       1    1     47.60393178273843   0.00000000000041
  -4    3    2       6    3    2       1    1     47.60393178273843   0.00000000000041
  -4    3   -2       6    3    8       1    1     47.60393178273843   0.00000000000052
  -3    4    2       7    4    2       1    1     47.60393178273843   0.00000000000053
  -3    4   -2       7    4    8       1    1     47.60393178273843   0.00000000000039
   3   -3   -5       3    7    5       1    1     47.97225607873408  -0.00000000000016
  -3    3   -5       7    3    5       1    1     47.97225607873408  -0.00000000000016
   2   -5    2       2    5    2       1    1     48.21114741301122  -0.00000000003069
   2   -5   -2       2    5    8       1    1     48.21114741301122   0.00000000000224
  -5    2    2       5    2    2       1    1     48.21114741301122  -0.00000000004049
  -5    2   -2       5    2    8       1    1     48.21114741301122  -0.00000000000010
   2   -4   -5       2    6    5       1    1     48.27450217387417  -0.00000000000018
   4   -2   -5       4    8    5       1    1     48.27450217387417  -0.00000000000020
  -4    2   -5       6    2    5       1    1     48.27450217387417  -0.00000000000020
  -2    4   -5       8    4    5       1    1     48.27450217387417  -0.00000000000018
   3   -4    3       3    6    3       1    1     49.10789471228760   0.00000000000058
   3   -4   -3       3    6    7       1    1     49.10789471228760   0.00000000000169
   4   -3    3       4    7    3       1    1     49.10789471228760   0.00000000000147
   4   -3   -3       4    7    7       1    1     49.10789471228760   0.00000000000033
  -4    3    3       6    3    3       1    1     49.10789471228760   0.00000000000033
  -4    3   -3       6    3    7       1    1     49.10789471228760   0.00000000000147
  -3    4    3       7    4    3       1    1     49.10789471228760   0.00000000000169
  -3    4   -3       7    4    7       1    1     49.10789471228760   0.00000000000058
   1   -5   -5       1    5    5       1    1     49.17009437341573  -0.00000000000028
  -5    1   -5       5    1    5       1    1     49.17009437341573  -0.00000000000036
   2   -5    3       2    5    3       1    1     49.69673768746405   0.00000000000729
   2   -5   -3       2    5    7       1    1     49.69673768746405   0.00000000004918
  -5    2    3       5    2    3       1    1     49.69673768746405   0.00000000001165
  -5    2   -3       5    2    7       1    1     49.69673768746405   0.00000000006625
   3   -4    4       3    6    4       1    1     51.13918972500093  -0.00000000000077
   3   -4   -4       3    6    6       1    1     51.13918972500093  -0.00000000000065
   4   -3    4       4    7    4       1    1     51.13918972500093  -0.00000000000099
   4   -3   -4       4    7    6       1    1     51.13918972500093  -0.00000000000110
  -4    3    4       6    3    4       1    1     51.13918972500093  -0.00000000000110
  -4    3   -4       6    3    6       1    1     51.13918972500093  -0.00000000000099
  -3    4    4       7    4    4       1    1     51.13918972500093  -0.00000000000065
  -3    4   -4       7    4    6       1    1     51.13918972500093  -0.00000000000077
   2   -5    4       2    5    4       1    1     51.70490440406138   0.00000000000034
   2   -5   -4       2    5    6       1    1     51.70490440406138   0.00000000003849
  -5    2    4       5    2    4       1    1     51.70490440406138  -0.00000000000322
  -5    2   -4       5    2    6       1    1     51.70490440406138   0.00000000004485
   4   -4    0       4    6    0       1    1     52.89960880000000  -0.00000000449237
  -4    4    0       6    4    0       1    1     52.89960880000000  -0.00000000449237
   4   -4    1       4    6    1       1    1     53.17385458637111   0.00000000076722
   4   -4   -1       4    6    9       1    1     53.17385458637111   0.00000000076704
  -4    4    1       6    4    1       1    1     53.17385458637111   0.00000000076704
  -4    4   -1       6    4    9       1    1     53.17385458637111   0.00000000076722
   3   -5    0       3    5    0       1    1     53.17385464723035   0.00000005520993
  -5    3    0       5    3    0       1    1     53.17385464723035   0.00000006441086
   3   -5    1       3    5    1       1    1     53.44669324125004   0.00000001054542
   3   -5   -1       3    5    9       1    1     53.44669324125004   0.00000001093240
  -5    3    1       5    3    1       1    1     53.44669324125004   0.00000001038073
  -5    3   -1       5    3    9       1    1     53.44669324125004   0.00000001074270
   3   -4   -5       3    6    5       1    1     53.63793927012075  -0.00000000000486
   4   -3   -5       4    7    5       1    1     53.63793927012075  -0.00000000000467
  -4    3   -5       6    3    5       1    1     53.63793927012075  -0.00000000000467
  -3    4   -5       7    4    5       1    1     53.63793927012075  -0.00000000000486
   4   -4    2       4    6    2       1    1     53.98823402104431   0.00000000269568
   4   -4   -2       4    6    8       1    1     53.98823402104431   0.00000000270528
  -4    4    2       6    4    2       1    1     53.98823402104431   0.00000000270528
  -4    4   -2       6    4    8       1    1     53.98823402104431   0.00000000269568
   2   -5   -5       2    5    5       1    1     54.17756863175613  -0.00000000001964
  -5    2   -5       5    2    5       1    1     54.17756863175613  -0.00000000002233
   3   -5    2       3    5    2       1    1     54.25697761175782   0.00000002473680
   3   -5   -2       3    5    8       1    1     54.25697761175782   0.00000002125220
  -5    3    2       5    3    2       1    1     54.25697761175782   0.00000002298135
  -5    3   -2       5    3    8       1    1     54.25697761175782   0.00000001991733
   4   -4    3       4    6    3       1    1     55.31889744570618   0.00000000124122
   4   -4   -3       4    6    7       1    1     55.31889744570618   0.00000000134722
  -4    4    3       6    4    3       1    1     55.31889744570618   0.00000000134722
  -4    4   -3       6    4    7       1    1     55.31889744570618   0.00000000124122
   3   -5    3       3    5    3       1    1     55.58120744874386  -0.00000000343756
   3   -5   -3       3    5    7       1    1     55.58120744874386   0.00000002417907
  -5    3    3       5    3    3       1    1     55.58120744874386  -0.00000000484318
  -5    3   -3       5    3    7       1    1     55.58120744874386   0.00000001593426
   4   -4    4       4    6    4       1    1     57.12978047625489  -0.00000000011960
   4   -4   -4       4    6    6       1    1     57.12978047625489  -0.00000000005844
  -4    4    4       6    4    4       1    1     57.12978047625489  -0.00000000005844
  -4    4   -4       6    4    6       1    1     57.12978047625489  -0.00000000011960
   3   -5    4       3    5    4       1    1     57.38381325876502   0.00000000597775
   3   -5   -4       3    5    6       1    1     57.38381325876502   0.00000000342532
  -5    3    4       5    3    4       1    1     57.38381325876502   0.00000000573432
  -5    3   -4       5    3    6       1    1     57.38381325876502   0.00000000245866
   4   -4   -5       4    6    5       1    1     59.37696203647164  -0.00000000020342
  -4    4   -5       6    4    5       1    1     59.37696203647164  -0.00000000020342
  -5    4    0       5    4    0       1    1     59.57313006091021   0.00000001093713
   4   -5    0       4    5    0       1    1     59.57313006091022   0.00000001162861
   3   -5   -5       3    5    5       1    1     59.62142087817378  -0.00000000010118
  -5    3   -5       5    3    5       1    1     59.62142087817378  -0.00000000014341
  -5    4    1       5    4    1       1    1     59.81678715572766   0.00000000217310
  -5    4   -1       5    4    9       1    1     59.81678715572766   0.00000000238274
   4   -5    1       4    5    1       1    1     59.81678715572767   0.00000000195493
   4   -5   -1       4    5    9       1    1     59.81678715572767   0.00000000219056
  -5    4    2       5    4    2       1    1     60.54187498560093   0.00000000328009
  -5    4   -2       5    4    8       1    1     60.54187498560093   0.00000000264441
   4   -5    2       4    5    2       1    1     60.54187498560094   0.00000000335589
   4   -5   -2       4    5    8       1    1     60.54187498560094   0.00000000270426
  -5    4    3       5    4    3       1    1     61.73143144840919   0.00000000072667
  -5    4   -3       5    4    7       1    1     61.73143144840919   0.00000000509921
   4   -5    3       4    5    3       1    1     61.73143144840920   0.00000000067502
   4   -5   -3       4    5    7       1    1     61.73143144840920   0.00000000494252
  -5    4    4       5    4    4       1    1     63.35930106405972  -0.00000000183126
  -5    4   -4       5    4    6       1    1     63.35930106405972   0.00000000186409
   4   -5    4       4    5    4       1    1     63.35930106405973  -0.00000000182200
   4   -5   -4       4    5    6       1    1     63.35930106405973   0.00000000190728
  -5    4   -5       5    4    5       1    1     65.39275827445788  -0.00000000077409
   4   -5   -5       4    5    5       1    1     65.39275827445789  -0.00000000083180
