  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
   3    1    3       3    1    3       1    2     26.70331038788744   0.00000141966100
   3    1   -4       3    1    6       1    2     26.70331038788744   0.00000009076853
  -4   -2    3       6    8    3       1    2     26.70331038788744   0.00000046799868
  -4   -2   -4       6    8    6       1    2     26.70331038788744   0.00000000514614
  -2   -4    3       8    6    3       1    2     26.70331038788744   0.00000060946210
  -2   -4   -4       8    6    6       1    2     26.70331038788744   0.00000000553651
   2    4    2       2    4    2       1    2     26.70331111501528   0.00000004264411
   2    4   -3       2    4    7       1    2     26.70331111501528   0.00000007549566
   4    2    2       4    2    2       1    2     26.70331111501528   0.00000007798366
   4    2   -3       4    2    7       1    2     26.70331111501528   0.00000012351186
  -5   -3    2       5    7    2       1    2     26.70331111501528   0.00000001345283
  -5   -3   -3       5    7    7       1    2     26.70331111501528   0.00000000718596
  -3   -5    2       7    5    2       1    2     26.70331111501529   0.00000001564335
  -3   -5   -3       7    5    7       1    2     26.70331111501529   0.00000000812666
   1   -3    0       1    7    0       1    2     26.72334662062502   0.00000000000098
   1   -3   -1       1    7    9       1    2     26.72334662062502   0.00000000000086
   2   -2    0       2    8    0       1    2     26.72334662062502   0.00000000000278
   2   -2   -1       2    8    9       1    2     26.72334662062502   0.00000000000284
  -3    1    0       7    1    0       1    2     26.72334662062502   0.00000000000105
  -3    1   -1       7    1    9       1    2     26.72334662062502   0.00000000000094
  -2    2    0       8    2    0       1    2     26.72334662062502   0.00000000000265
  -2    2   -1       8    2    9       1    2     26.72334662062502   0.00000000000275
  -5   -2    1       5    8    1       1    2     26.84744677746066   0.00000000001056
  -5   -2   -2       5    8    8       1    2     26.84744677746066   0.00000000002012
   1    4    1       1    4    1       1    2     26.84744677746066  -0.00000000415279
   1    4   -2       1    4    8       1    2     26.84744677746066  -0.00000000435821
   4    1    1       4    1    1       1    2     26.84744677746066  -0.00000000397800
   4    1   -2       4    1    8       1    2     26.84744677746066  -0.00000000422214
  -2   -5    1       8    5    1       1    2     26.84744677746066   0.00000000001223
  -2   -5   -2       8    5    8       1    2     26.84744677746066   0.00000000002101
   1    2    4       1    2    4       1    2     27.37082195773049   0.00000003849434
   1    2   -5       1    2    5       1    2     27.37082195773049   0.00000000316410
   2    1    4       2    1    4       1    2     27.37082195773049   0.00000004709456
   2    1   -5       2    1    5       1    2     27.37082195773049   0.00000000374232
  -3   -2    4       7    8    4       1    2     27.37082195773049   0.00000009312651
  -3   -2   -5       7    8    5       1    2     27.37082195773049  -0.00000000090164
  -2   -3    4       8    7    4       1    2     27.37082195773049   0.00000009293554
  -2   -3   -5       8    7    5       1    2     27.37082195773049  -0.00000000094396
   1   -2    3       1    8    3       1    2     27.38385547358011   0.00000001143562
   1   -2   -4       1    8    6       1    2     27.38385547358011   0.00000000896727
  -2    1    3       8    1    3       1    2     27.38385547358011   0.00000002007130
  -2    1   -4       8    1    6       1    2     27.38385547358011   0.00000001003272
   2    2    4       2    2    4       1    2     27.76491221863146   0.00000240768328
   2    2   -5       2    2    5       1    2     27.76491221863146   0.00000016929636
  -3   -3    4       7    7    4       1    2     27.76491221863146   0.00000389399132
  -3   -3   -5       7    7    5       1    2     27.76491221863146  -0.00000005165492
   4    4    2       4    4    2       1    2     27.76491385039171   0.00001534504069
   4    4   -3       4    4    7       1    2     27.76491385039171   0.00001963915577
  -5   -5    2       5    5    2       1    2     27.76491385039171   0.00000012311493
  -5   -5   -3       5    5    7       1    2     27.76491385039171   0.00000047778284
   0   -2    4       0    8    4       1    2     27.77133679889070   0.00000001270185
   0   -2   -5       0    8    5       1    2     27.77133679889070   0.00000000135561
   1   -1    4       1    9    4       1    2     27.77133679889070   0.00000000453237
   1   -1   -5       1    9    5       1    2     27.77133679889070   0.00000000080734
  -2    0    4       8    0    4       1    2     27.77133679889070   0.00000001609270
  -2    0   -5       8    0    5       1    2     27.77133679889070   0.00000000157678
  -1    1    4       9    1    4       1    2     27.77133679889070   0.00000000538619
  -1    1   -5       9    1    5       1    2     27.77133679889070   0.00000000091862
   1   -3    1       1    7    1       1    2     27.79060372437193  -0.00000000000001
   1   -3   -2       1    7    8       1    2     27.79060372437193   0.00000000000019
   2   -2    1       2    8    1       1    2     27.79060372437193  -0.00000000000020
   2   -2   -2       2    8    8       1    2     27.79060372437193  -0.00000000000048
  -3    1    1       7    1    1       1    2     27.79060372437193   0.00000000000002
  -3    1   -2       7    1    8       1    2     27.79060372437193   0.00000000000021
  -2    2    1       8    2    1       1    2     27.79060372437193  -0.00000000000039
  -2    2   -2       8    2    8       1    2     27.79060372437193  -0.00000000000074
   0   -4    0       0    6    0       1    2     27.79060395726504  -0.00000000000010
   0   -4   -1       0    6    9       1    2     27.79060395726504   0.00000000000005
   3   -1    0       3    9    0       1    2     27.79060395726504   0.00000000000310
   3   -1   -1       3    9    9       1    2     27.79060395726504   0.00000000000308
  -4    0    0       6    0    0       1    2     27.79060395726504   0.00000000000002
  -4    0   -1       6    0    9       1    2     27.79060395726504   0.00000000000013
  -1    3    0       9    3    0       1    2     27.79060395726504   0.00000000000316
  -1    3   -1       9    3    9       1    2     27.79060395726504   0.00000000000310
   0   -3    3       0    7    3       1    2     27.90995785467376   0.00000004970718
   0   -3   -4       0    7    6       1    2     27.90995785467376   0.00000000034485
   2   -1    3       2    9    3       1    2     27.90995785467376   0.00000052949611
   2   -1   -4       2    9    6       1    2     27.90995785467376   0.00000002219103
  -3    0    3       7    0    3       1    2     27.90995785467376   0.00000006846170
  -3    0   -4       7    0    6       1    2     27.90995785467376   0.00000000095525
  -1    2    3       9    2    3       1    2     27.90995785467376   0.00000052986842
  -1    2   -4       9    2    6       1    2     27.90995785467376   0.00000002228756
  -3   -1    4       7    9    4       1    2     28.79978404955332   0.00000001555941
  -3   -1   -5       7    9    5       1    2     28.79978404955332   0.00000000041517
   0    2    4       0    2    4       1    2     28.79978404955332   0.00000000437297
   0    2   -5       0    2    5       1    2     28.79978404955332   0.00000000063159
   2    0    4       2    0    4       1    2     28.79978404955332   0.00000000520836
   2    0   -5       2    0    5       1    2     28.79978404955332   0.00000000074240
  -1   -3    4       9    7    4       1    2     28.79978404955332   0.00000001370757
  -1   -3   -5       9    7    5       1    2     28.79978404955332   0.00000000032610
   0   -4    1       0    6    1       1    2     28.81836340024464  -0.00000000000043
   0   -4   -2       0    6    8       1    2     28.81836340024464  -0.00000000000066
   3   -1    1       3    9    1       1    2     28.81836340024464  -0.00000000000011
   3   -1   -2       3    9    8       1    2     28.81836340024464  -0.00000000000033
  -4    0    1       6    0    1       1    2     28.81836340024464  -0.00000000000029
  -4    0   -2       6    0    8       1    2     28.81836340024464  -0.00000000000049
  -1    3    1       9    3    1       1    2     28.81836340024464  -0.00000000000003
  -1    3   -2       9    3    8       1    2     28.81836340024464  -0.00000000000019
  -5   -2    2       5    8    2       1    2     28.93347887805045   0.00000000001674
  -5   -2   -3       5    8    7       1    2     28.93347887805045   0.00000000000978
   1    4    2       1    4    2       1    2     28.93347887805046   0.00000000738968
   1    4   -3       1    4    7       1    2     28.93347887805046   0.00000000832814
   4    1    2       4    1    2       1    2     28.93347887805046   0.00000000841687
   4    1   -3       4    1    7       1    2     28.93347887805046   0.00000000975649
  -2   -5    2       8    5    2       1    2     28.93347887805046   0.00000000001467
  -2   -5   -3       8    5    7       1    2     28.93347887805046   0.00000000000817
   4    3    3       4    3    3       1    2     29.41976841898441   0.00000024072057
   4    3   -4       4    3    6       1    2     29.41976841898441   0.00000022276987
  -5   -4    3       5    6    3       1    2     29.41976841898441   0.00000000018512
  -5   -4   -4       5    6    6       1    2     29.41976841898441  -0.00000000000402
  -4   -5    3       6    5    3       1    2     29.41976841898441   0.00000000018742
  -4   -5   -4       6    5    6       1    2     29.41976841898441  -0.00000000000738
   3    4    3       3    4    3       1    2     29.41976841898442   0.00000024236920
   3    4   -4       3    4    6       1    2     29.41976841898442   0.00000022173098
   0    3    3       0    3    3       1    2     29.43189372101111   0.00000001610357
   0    3   -4       0    3    6       1    2     29.43189372101111   0.00000001030910
   3    0    3       3    0    3       1    2     29.43189372101111   0.00000002763891
   3    0   -4       3    0    6       1    2     29.43189372101111   0.00000001184344
  -4   -1    3       6    9    3       1    2     29.43189372101111   0.00000000068444
  -4   -1   -4       6    9    6       1    2     29.43189372101111   0.00000000001525
  -1   -4    3       9    6    3       1    2     29.43189372101111   0.00000000046967
  -1   -4   -4       9    6    6       1    2     29.43189372101111   0.00000000000490
   2    4    3       2    4    3       1    2     29.79275124560188   0.00000033124855
   2    4   -4       2    4    6       1    2     29.79275124560188   0.00000003999807
   4    2    3       4    2    3       1    2     29.79275124560188   0.00000040951591
   4    2   -4       4    2    6       1    2     29.79275124560188   0.00000004311996
  -5   -3    3       5    7    3       1    2     29.79275124560188   0.00000000593766
  -5   -3   -4       5    7    6       1    2     29.79275124560188   0.00000000037482
  -3   -5    3       7    5    3       1    2     29.79275124560188   0.00000000781445
  -3   -5   -4       7    5    6       1    2     29.79275124560188   0.00000000052315
   1   -3    2       1    7    2       1    2     29.81071043908689   0.00000000000104
   1   -3   -3       1    7    7       1    2     29.81071043908689   0.00000000000026
   2   -2    2       2    8    2       1    2     29.81071043908689   0.00000000000167
   2   -2   -3       2    8    7       1    2     29.81071043908689   0.00000000000086
  -3    1    2       7    1    2       1    2     29.81071043908689   0.00000000000128
  -3    1   -3       7    1    7       1    2     29.81071043908689   0.00000000000044
  -2    2    2       8    2    2       1    2     29.81071043908689   0.00000000000190
  -2    2   -3       8    2    7       1    2     29.81071043908689   0.00000000000109
  -5   -1    0       5    9    0       1    2     29.81071109042059   0.00000000000015
  -5   -1   -1       5    9    9       1    2     29.81071109042059   0.00000000000012
   0    4    0       0    4    0       1    2     29.81071109042059   0.00000000000074
   0    4   -1       0    4    9       1    2     29.81071109042059   0.00000000000061
   4    0    0       4    0    0       1    2     29.81071109042059   0.00000000000081
   4    0   -1       4    0    9       1    2     29.81071109042059   0.00000000000066
  -1   -5    0       9    5    0       1    2     29.81071109042059   0.00000000000013
  -1   -5   -1       9    5    9       1    2     29.81071109042059   0.00000000000010
   2    3    4       2    3    4       1    2     29.91008072373750   0.00000005034070
   2    3   -5       2    3    5       1    2     29.91008072373750   0.00000001133903
   3    2    4       3    2    4       1    2     29.91008072373750   0.00000005658241
   3    2   -5       3    2    5       1    2     29.91008072373750   0.00000001199431
  -4   -3    4       6    7    4       1    2     29.91008072373750   0.00000000550724
  -4   -3   -5       6    7    5       1    2     29.91008072373750   0.00000000045542
  -3   -4    4       7    6    4       1    2     29.91008072373750   0.00000000532377
  -3   -4   -5       7    6    5       1    2     29.91008072373750   0.00000000044994
   3    3    4       3    3    4       1    2     30.74787133475690   0.00000207676626
   3    3   -5       3    3    5       1    2     30.74787133475690   0.00000045433498
  -4   -4    4       6    6    4       1    2     30.74787133475690   0.00000028053368
  -4   -4   -5       6    6    5       1    2     30.74787133475690   0.00000002650108
   4    4    3       4    4    3       1    2     30.74787217673260   0.00000540473526
   4    4   -4       4    4    6       1    2     30.74787217673260   0.00000692316998
  -5   -5    3       5    5    3       1    2     30.74787217673260  -0.00000004958808
  -5   -5   -4       5    5    6       1    2     30.74787217673260   0.00000059162615
   3    1    4       3    1    4       1    2     30.75367276778296   0.00000001536765
   3    1   -5       3    1    5       1    2     30.75367276778296   0.00000000098682
   1    3    4       1    3    4       1    2     30.75367276778297   0.00000001201172
   1    3   -5       1    3    5       1    2     30.75367276778297   0.00000000078053
  -4   -2    4       6    8    4       1    2     30.75367276778297   0.00000000663861
  -4   -2   -5       6    8    5       1    2     30.75367276778297  -0.00000000004551
  -2   -4    4       8    6    4       1    2     30.75367276778297   0.00000000720573
  -2   -4   -5       8    6    5       1    2     30.75367276778297  -0.00000000006853
   0   -4    2       0    6    2       1    2     30.77107197655891   0.00000000000087
   0   -4   -3       0    6    7       1    2     30.77107197655891   0.00000000000053
   3   -1    2       3    9    2       1    2     30.77107197655891   0.00000000000193
   3   -1   -3       3    9    7       1    2     30.77107197655891   0.00000000000107
  -4    0    2       6    0    2       1    2     30.77107197655891   0.00000000000096
  -4    0   -3       6    0    7       1    2     30.77107197655891   0.00000000000057
  -1    3    2       9    3    2       1    2     30.77107197655891   0.00000000000169
  -1    3   -3       9    3    7       1    2     30.77107197655891   0.00000000000088
  -5   -1    1       5    9    1       1    2     30.77107239722934  -0.00000000000002
  -5   -1   -2       5    9    8       1    2     30.77107239722934  -0.00000000000000
   0    4    1       0    4    1       1    2     30.77107239722935  -0.00000000000005
   0    4   -2       0    4    8       1    2     30.77107239722935   0.00000000000012
   4    0    1       4    0    1       1    2     30.77107239722935  -0.00000000000006
   4    0   -2       4    0    8       1    2     30.77107239722935   0.00000000000014
  -1   -5    1       9    5    1       1    2     30.77107239722935  -0.00000000000002
  -1   -5   -2       9    5    8       1    2     30.77107239722935   0.00000000000001
   1   -2    4       1    8    4       1    2     31.34640559352765   0.00000000239161
   1   -2   -5       1    8    5       1    2     31.34640559352765   0.00000000016045
  -2    1    4       8    1    4       1    2     31.34640559352765   0.00000000285947
  -2    1   -5       8    1    5       1    2     31.34640559352765   0.00000000016231
   0   -3    4       0    7    4       1    2     31.80703303493873   0.00000000056869
   0   -3   -5       0    7    5       1    2     31.80703303493873   0.00000000005809
   2   -1    4       2    9    4       1    2     31.80703303493873   0.00000000513426
   2   -1   -5       2    9    5       1    2     31.80703303493873   0.00000000040970
  -3    0    4       7    0    4       1    2     31.80703303493873   0.00000000078638
  -3    0   -5       7    0    5       1    2     31.80703303493873   0.00000000006364
  -1    2    4       9    2    4       1    2     31.80703303493873   0.00000000513372
  -1    2   -5       9    2    5       1    2     31.80703303493873   0.00000000041878
  -5   -2    3       5    8    3       1    2     31.80703384887697   0.00000000000725
  -5   -2   -4       5    8    6       1    2     31.80703384887697   0.00000000000174
   1    4    3       1    4    3       1    2     31.80703384887697  -0.00000000000219
   1    4   -4       1    4    6       1    2     31.80703384887697   0.00000000109372
   4    1    3       4    1    3       1    2     31.80703384887697   0.00000000057794
   4    1   -4       4    1    6       1    2     31.80703384887697   0.00000000189182
  -2   -5    3       8    5    3       1    2     31.80703384887697   0.00000000000570
  -2   -5   -4       8    5    6       1    2     31.80703384887697   0.00000000000140
   1   -3    3       1    7    3       1    2     32.60704922497737   0.00000000000046
   1   -3   -4       1    7    6       1    2     32.60704922497737  -0.00000000000016
   2   -2    3       2    8    3       1    2     32.60704922497737   0.00000000000055
   2   -2   -4       2    8    6       1    2     32.60704922497737  -0.00000000000012
  -3    1    3       7    1    3       1    2     32.60704922497737   0.00000000000059
  -3    1   -4       7    1    6       1    2     32.60704922497737  -0.00000000000007
  -2    2    3       8    2    3       1    2     32.60704922497737   0.00000000000069
  -2    2   -4       8    2    6       1    2     32.60704922497737  -0.00000000000003
   0    4    2       0    4    2       1    2     32.60704982045353   0.00000000000067
   0    4   -3       0    4    7       1    2     32.60704982045353   0.00000000000046
   4    0    2       4    0    2       1    2     32.60704982045353   0.00000000000079
   4    0   -3       4    0    7       1    2     32.60704982045353   0.00000000000060
  -5   -1    2       5    9    2       1    2     32.60704982045353   0.00000000000013
  -5   -1   -3       5    9    7       1    2     32.60704982045353   0.00000000000004
  -1   -5    2       9    5    2       1    2     32.60704982045353   0.00000000000013
  -1   -5   -3       9    5    7       1    2     32.60704982045353   0.00000000000005
   3    4    4       3    4    4       1    2     33.13977032000510   0.00000000511962
   3    4   -5       3    4    5       1    2     33.13977032000510   0.00000001375885
   4    3    4       4    3    4       1    2     33.13977032000510   0.00000000533943
   4    3   -5       4    3    5       1    2     33.13977032000510   0.00000001381174
  -5   -4    4       5    6    4       1    2     33.13977032000510   0.00000000044317
  -5   -4   -5       5    6    5       1    2     33.13977032000510   0.00000000060056
  -4   -5    4       6    5    4       1    2     33.13977032000510   0.00000000044225
  -4   -5   -5       6    5    5       1    2     33.13977032000510   0.00000000059751
   0    3    4       0    3    4       1    2     33.15053500384136   0.00000000164025
   0    3   -5       0    3    5       1    2     33.15053500384136   0.00000000026518
   3    0    4       3    0    4       1    2     33.15053500384136   0.00000000187706
   3    0   -5       3    0    5       1    2     33.15053500384136   0.00000000029752
  -4   -1    4       6    9    4       1    2     33.15053500384136   0.00000000008058
  -4   -1   -5       6    9    5       1    2     33.15053500384136   0.00000000000349
  -1   -4    4       9    6    4       1    2     33.15053500384136   0.00000000006103
  -1   -4   -5       9    6    5       1    2     33.15053500384136   0.00000000000390
   2   -3    0       2    7    0       1    2     33.17205584286503   0.00000000000012
   2   -3   -1       2    7    9       1    2     33.17205584286503   0.00000000000011
  -3    2    0       7    2    0       1    2     33.17205584286503   0.00000000000013
  -3    2   -1       7    2    9       1    2     33.17205584286503   0.00000000000012
   2    4    4       2    4    4       1    2     33.47132548642689   0.00000000708908
   2    4   -5       2    4    5       1    2     33.47132548642689   0.00000000104520
   4    2    4       4    2    4       1    2     33.47132548642689   0.00000000903471
   4    2   -5       4    2    5       1    2     33.47132548642689   0.00000000112459
  -5   -3    4       5    7    4       1    2     33.47132548642689   0.00000000067415
  -5   -3   -5       5    7    5       1    2     33.47132548642689   0.00000000007982
  -3   -5    4       7    5    4       1    2     33.47132548642689   0.00000000075984
  -3   -5   -5       7    5    5       1    2     33.47132548642689   0.00000000007477
   0   -4    3       0    6    3       1    2     33.48731211763020   0.00000000000018
   0   -4   -4       0    6    6       1    2     33.48731211763020  -0.00000000000003
   3   -1    3       3    9    3       1    2     33.48731211763020   0.00000000000079
   3   -1   -4       3    9    6       1    2     33.48731211763020   0.00000000000009
  -4    0    3       6    0    3       1    2     33.48731211763020   0.00000000000025
  -4    0   -4       6    0    6       1    2     33.48731211763020  -0.00000000000004
  -1    3    3       9    3    3       1    2     33.48731211763020   0.00000000000061
  -1    3   -4       9    3    6       1    2     33.48731211763020   0.00000000000001
   1   -4    0       1    6    0       1    2     33.60767019139973   0.00000000000012
   1   -4   -1       1    6    9       1    2     33.60767019139973   0.00000000000011
   3   -2    0       3    8    0       1    2     33.60767019139973   0.00000000000013
   3   -2   -1       3    8    9       1    2     33.60767019139973   0.00000000000011
  -4    1    0       6    1    0       1    2     33.60767019139973   0.00000000000014
  -4    1   -1       6    1    9       1    2     33.60767019139973   0.00000000000013
  -2    3    0       8    3    0       1    2     33.60767019139973   0.00000000000013
  -2    3   -1       8    3    9       1    2     33.60767019139973   0.00000000000011
   2   -3    1       2    7    1       1    2     34.03770981721832  -0.00000000000000
   2   -3   -2       2    7    8       1    2     34.03770981721832  -0.00000000000000
  -3    2    1       7    2    1       1    2     34.03770981721832  -0.00000000000000
  -3    2   -2       7    2    8       1    2     34.03770981721832  -0.00000000000000
   4    4    4       4    4    4       1    2     34.32423701166138   0.00000015124051
   4    4   -5       4    4    5       1    2     34.32423701166138   0.00000058849277
  -5   -5    4       5    5    4       1    2     34.32423701166138   0.00000002602478
  -5   -5   -5       5    5    5       1    2     34.32423701166138   0.00000008810560
   1   -4    1       1    6    1       1    2     34.46238378947259   0.00000000000000
   1   -4   -2       1    6    8       1    2     34.46238378947259   0.00000000000002
   3   -2    1       3    8    1       1    2     34.46238378947259   0.00000000000000
   3   -2   -2       3    8    8       1    2     34.46238378947259   0.00000000000000
  -4    1    1       6    1    1       1    2     34.46238378947259   0.00000000000000
  -4    1   -2       6    1    8       1    2     34.46238378947259   0.00000000000002
  -2    3    1       8    3    1       1    2     34.46238378947259   0.00000000000000
  -2    3   -2       8    3    8       1    2     34.46238378947259   0.00000000000000
   0   -5    0       0    5    0       1    2     34.88188808320338   0.00000000000012
   0   -5   -1       0    5    9       1    2     34.88188808320338   0.00000000000011
   4   -1    0       4    9    0       1    2     34.88188808320338   0.00000000000014
   4   -1   -1       4    9    9       1    2     34.88188808320338   0.00000000000013
  -5    0    0       5    0    0       1    2     34.88188808320338   0.00000000000013
  -5    0   -1       5    0    9       1    2     34.88188808320338   0.00000000000012
  -1    4    0       9    4    0       1    2     34.88188808320338   0.00000000000012
  -1    4   -1       9    4    9       1    2     34.88188808320338   0.00000000000011
   0    4    3       0    4    3       1    2     35.18182627821574   0.00000000000019
   0    4   -4       0    4    6       1    2     35.18182627821574  -0.00000000000013
   4    0    3       4    0    3       1    2     35.18182627821574   0.00000000000026
   4    0   -4       4    0    6       1    2     35.18182627821574  -0.00000000000004
  -5   -1    3       5    9    3       1    2     35.18182627821574  -0.00000000000001
  -5   -1   -4       5    9    6       1    2     35.18182627821574   0.00000000000002
  -1   -5    3       9    5    3       1    2     35.18182627821574  -0.00000000000001
  -1   -5   -4       9    5    6       1    2     35.18182627821574   0.00000000000002
  -5   -2    4       5    8    4       1    2     35.27618184128808   0.00000000000199
  -5   -2   -5       5    8    5       1    2     35.27618184128808   0.00000000000917
   1    4    4       1    4    4       1    2     35.27618184128809   0.00000000003126
   1    4   -5       1    4    5       1    2     35.27618184128809   0.00000000011252
   4    1    4       4    1    4       1    2     35.27618184128809   0.00000000003621
   4    1   -5       4    1    5       1    2     35.27618184128809   0.00000000014449
  -2   -5    4       8    5    4       1    2     35.27618184128809   0.00000000000136
  -2   -5   -5       8    5    5       1    2     35.27618184128809   0.00000000000732
   2   -3    2       2    7    2       1    2     35.70611279765930   0.00000000000010
   2   -3   -3       2    7    7       1    2     35.70611279765930   0.00000000000007
  -3    2    2       7    2    2       1    2     35.70611279765930   0.00000000000010
  -3    2   -3       7    2    7       1    2     35.70611279765930   0.00000000000008
   0   -5    1       0    5    1       1    2     35.70611316018771   0.00000000000000
   0   -5   -2       0    5    8       1    2     35.70611316018771   0.00000000000001
   4   -1    1       4    9    1       1    2     35.70611316018771  -0.00000000000000
   4   -1   -2       4    9    8       1    2     35.70611316018771  -0.00000000000001
  -5    0    1       5    0    1       1    2     35.70611316018771   0.00000000000000
  -5    0   -2       5    0    8       1    2     35.70611316018771   0.00000000000001
  -1    4    1       9    4    1       1    2     35.70611316018771  -0.00000000000001
  -1    4   -2       9    4    8       1    2     35.70611316018771  -0.00000000000001
   1   -3    4       1    7    4       1    2     35.99918418792453   0.00000000000000
   1   -3   -5       1    7    5       1    2     35.99918418792453   0.00000000000038
   2   -2    4       2    8    4       1    2     35.99918418792453  -0.00000000000002
   2   -2   -5       2    8    5       1    2     35.99918418792453   0.00000000000010
  -3    1    4       7    1    4       1    2     35.99918418792453  -0.00000000000003
  -3    1   -5       7    1    5       1    2     35.99918418792453   0.00000000000028
  -2    2    4       8    2    4       1    2     35.99918418792453  -0.00000000000000
  -2    2   -5       8    2    5       1    2     35.99918418792453   0.00000000000006
   1   -4    2       1    6    2       1    2     36.11117137356405   0.00000000000008
   1   -4   -3       1    6    7       1    2     36.11117137356405   0.00000000000005
   3   -2    2       3    8    2       1    2     36.11117137356405   0.00000000000009
   3   -2   -3       3    8    7       1    2     36.11117137356405   0.00000000000006
  -4    1    2       6    1    2       1    2     36.11117137356405   0.00000000000009
  -4    1   -3       6    1    7       1    2     36.11117137356405   0.00000000000006
  -2    3    2       8    3    2       1    2     36.11117137356405   0.00000000000009
  -2    3   -3       8    3    7       1    2     36.11117137356405   0.00000000000006
   0   -4    4       0    6    4       1    2     36.79839230047422   0.00000000000008
   0   -4   -5       0    6    5       1    2     36.79839230047422   0.00000000000025
   3   -1    4       3    9    4       1    2     36.79839230047422   0.00000000000004
   3   -1   -5       3    9    5       1    2     36.79839230047422   0.00000000000004
  -4    0    4       6    0    4       1    2     36.79839230047422   0.00000000000008
  -4    0   -5       6    0    5       1    2     36.79839230047422   0.00000000000026
  -1    3    4       9    3    4       1    2     36.79839230047422   0.00000000000002
  -1    3   -5       9    3    5       1    2     36.79839230047422   0.00000000000006
   0   -5    2       0    5    2       1    2     37.29996405529285   0.00000000000006
   0   -5   -3       0    5    7       1    2     37.29996405529285   0.00000000000003
   4   -1    2       4    9    2       1    2     37.29996405529285   0.00000000000011
   4   -1   -3       4    9    7       1    2     37.29996405529285   0.00000000000008
  -5    0    2       5    0    2       1    2     37.29996405529285   0.00000000000007
  -5    0   -3       5    0    7       1    2     37.29996405529285   0.00000000000003
  -1    4    2       9    4    2       1    2     37.29996405529285   0.00000000000010
  -1    4   -3       9    4    7       1    2     37.29996405529285   0.00000000000007
   2   -3    3       2    7    3       1    2     38.07187535959035   0.00000000000002
   2   -3   -4       2    7    6       1    2     38.07187535959035   0.00000000000000
  -3    2    3       7    2    3       1    2     38.07187535959035   0.00000000000002
  -3    2   -4       7    2    6       1    2     38.07187535959035   0.00000000000000
  -5   -1    4       5    9    4       1    2     38.34687084113344   0.00000000000013
  -5   -1   -5       5    9    5       1    2     38.34687084113344   0.00000000000032
   0    4    4       0    4    4       1    2     38.34687084113344   0.00000000000014
   0    4   -5       0    4    5       1    2     38.34687084113344   0.00000000000024
   4    0    4       4    0    4       1    2     38.34687084113344   0.00000000000011
   4    0   -5       4    0    5       1    2     38.34687084113344   0.00000000000015
  -1   -5    4       9    5    4       1    2     38.34687084113344   0.00000000000009
  -1   -5   -5       9    5    5       1    2     38.34687084113344   0.00000000000025
   1   -4    3       1    6    3       1    2     38.45202075636501   0.00000000000001
   1   -4   -4       1    6    6       1    2     38.45202075636501  -0.00000000000002
   3   -2    3       3    8    3       1    2     38.45202075636501   0.00000000000004
   3   -2   -4       3    8    6       1    2     38.45202075636501  -0.00000000000000
  -4    1    3       6    1    3       1    2     38.45202075636501   0.00000000000002
  -4    1   -4       6    1    6       1    2     38.45202075636501  -0.00000000000002
  -2    3    3       8    3    3       1    2     38.45202075636501   0.00000000000004
  -2    3   -4       8    3    6       1    2     38.45202075636501  -0.00000000000000
   0   -5    3       0    5    3       1    2     39.57055118144240   0.00000000000001
   0   -5   -4       0    5    6       1    2     39.57055118144240  -0.00000000000001
   4   -1    3       4    9    3       1    2     39.57055118144240   0.00000000000001
   4   -1   -4       4    9    6       1    2     39.57055118144240   0.00000000000000
  -5    0    3       5    0    3       1    2     39.57055118144240   0.00000000000001
  -5    0   -4       5    0    6       1    2     39.57055118144240  -0.00000000000002
  -1    4    3       9    4    3       1    2     39.57055118144240   0.00000000000001
  -1    4   -4       9    4    6       1    2     39.57055118144240  -0.00000000000000
   2   -4    0       2    6    0       1    2     39.85758956088407   0.00000000000013
   2   -4   -1       2    6    9       1    2     39.85758956088407   0.00000000000011
   3   -3    0       3    7    0       1    2     39.85758956088407   0.00000000000010
   3   -3   -1       3    7    9       1    2     39.85758956088407   0.00000000000009
  -4    2    0       6    2    0       1    2     39.85758956088407   0.00000000000016
  -4    2   -1       6    2    9       1    2     39.85758956088407   0.00000000000014
  -3    3    0       7    3    0       1    2     39.85758956088407   0.00000000000012
  -3    3   -1       7    3    9       1    2     39.85758956088407   0.00000000000010
   2   -4    1       2    6    1       1    2     40.58088030542092   0.00000000000000
   2   -4   -2       2    6    8       1    2     40.58088030542092   0.00000000000005
   3   -3    1       3    7    1       1    2     40.58088030542092   0.00000000000001
   3   -3   -2       3    7    8       1    2     40.58088030542092  -0.00000000000001
  -4    2    1       6    2    1       1    2     40.58088030542092  -0.00000000000000
  -4    2   -2       6    2    8       1    2     40.58088030542092   0.00000000000004
  -3    3    1       7    3    1       1    2     40.58088030542092   0.00000000000001
  -3    3   -2       7    3    8       1    2     40.58088030542092  -0.00000000000001
   1   -5    0       1    5    0       1    2     40.58088046491081   0.00000000000019
   1   -5   -1       1    5    9       1    2     40.58088046491081   0.00000000000022
   4   -2    0       4    8    0       1    2     40.58088046491081   0.00000000000012
   4   -2   -1       4    8    9       1    2     40.58088046491081   0.00000000000011
  -5    1    0       5    1    0       1    2     40.58088046491081   0.00000000000022
  -5    1   -1       5    1    9       1    2     40.58088046491081   0.00000000000024
  -2    4    0       8    4    0       1    2     40.58088046491081   0.00000000000010
  -2    4   -1       8    4    9       1    2     40.58088046491081   0.00000000000009
